Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	0.115921	9816.0	Neurons	Fractionated	2	div15	Neurons_div15
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	14968.7	3501.0	Neurons	Fractionated	2	div15	Neurons_div15
PPM1H	Q3UYC0;Q3UYC0-2	48856.3	2195.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB10	P61027	1358930.0	254.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB12	A2CG35	138474.0	1277.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB12	P35283	3718.91	5394.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB1B	Q9D1G1	879737.0	378.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB29	E9QLQ7;Q91YQ1	9195.03	4155.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB35	Q6PHN9	542458.0	532.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB3A	P63011	1483490.0	226.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB3B	Q9CZT8;A2A7Z6	65605.1	1914.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB3D	P35276;D3YWL1;D3YW33	617560.0	480.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB43	Q8CG50;D3Z444	1388.2	6779.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB7A	P51150	1718560.0	189.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB8A	P55258	178582.0	1106.0	Neurons	Fractionated	2	div15	Neurons_div15
RAB8B	P61028	109658.0	1443.0	Neurons	Fractionated	2	div15	Neurons_div15
RILPL1	Q9JJC6	2127.52	6214.0	Neurons	Fractionated	2	div15	Neurons_div15
RILPL2	Q99LE1	6680.49	4579.0	Neurons	Fractionated	2	div15	Neurons_div15
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	7302.5	4449.0	Neurons	Fractionated	2	div15	Neurons_div15
SPAG9	Q58A65;F6SH61	8.73686	9721.0	Neurons	Fractionated	2	div15	Neurons_div15
VPS35	Q9EQH3	292572.0	821.0	Neurons	Fractionated	2	div15	Neurons_div15
SPTAN1	A3KGU7	85771.6	1657.0	Neurons	Fractionated	2	div15	Neurons_div15
TUBB4B	P68372	35835000.0	3.0	Neurons	Fractionated	2	div15	Neurons_div15
TUBA1B	P05213	23437200.0	6.0	Neurons	Fractionated	2	div15	Neurons_div15
ACTB	P60710;E9Q1F2	23895600.0	5.0	Neurons	Fractionated	2	div15	Neurons_div15
CKB	Q04447	4275100.0	52.0	Neurons	Fractionated	2	div15	Neurons_div15
CLTC	Q68FD5;Q5SXR6	344622.0	733.0	Neurons	Fractionated	2	div15	Neurons_div15
PKM	P52480-2	1908350.0	166.0	Neurons	Fractionated	2	div15	Neurons_div15
SPTBN1	Q62261	67022.7	1885.0	Neurons	Fractionated	2	div15	Neurons_div15
ATP5A1	Q03265;D3Z6F5	2948700.0	86.0	Neurons	Fractionated	2	div15	Neurons_div15
HSPA8	P63017;Q504P4	2469360.0	123.0	Neurons	Fractionated	2	div15	Neurons_div15
ENO1	P17182;Q6PHC1	2987070.0	84.0	Neurons	Fractionated	2	div15	Neurons_div15
ATP5B	P56480	4175480.0	55.0	Neurons	Fractionated	2	div15	Neurons_div15
GAPDH	P16858;S4R257	9946420.0	14.0	Neurons	Fractionated	2	div15	Neurons_div15
ACO2	Q99KI0	827986.0	395.0	Neurons	Fractionated	2	div15	Neurons_div15
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	435890.0	633.0	Neurons	Fractionated	2	div15	Neurons_div15
ALDOA	A6ZI44	1410410.0	240.0	Neurons	Fractionated	2	div15	Neurons_div15
YWHAE	P62259;D6REF3	9522910.0	15.0	Neurons	Fractionated	2	div15	Neurons_div15
DPYSL2	O08553	2893970.0	94.0	Neurons	Fractionated	2	div15	Neurons_div15
DYNC1H1	Q9JHU4	74087.3	1794.0	Neurons	Fractionated	2	div15	Neurons_div15
TUBB2B	Q9CWF2	12121600.0	12.0	Neurons	Fractionated	2	div15	Neurons_div15
MDH2	P08249	4774290.0	37.0	Neurons	Fractionated	2	div15	Neurons_div15
HSP90AB1	P11499	1916060.0	164.0	Neurons	Fractionated	2	div15	Neurons_div15
MAP1B	P14873	139705.0	1273.0	Neurons	Fractionated	2	div15	Neurons_div15
DNM1	P39053-4;P39053	302232.0	798.0	Neurons	Fractionated	2	div15	Neurons_div15
STXBP1	O08599-2	925842.0	362.0	Neurons	Fractionated	2	div15	Neurons_div15
CNP	P16330;P16330-2	14361.2	3554.0	Neurons	Fractionated	2	div15	Neurons_div15
VDAC1	Q60932-2;Q60932;F2Z471	4740590.0	39.0	Neurons	Fractionated	2	div15	Neurons_div15
SYN1	O88935;O88935-3	349310.0	726.0	Neurons	Fractionated	2	div15	Neurons_div15
MAP2	P20357	51752.7	2125.0	Neurons	Fractionated	2	div15	Neurons_div15
NEFM	P08553	43571.8	2291.0	Neurons	Fractionated	2	div15	Neurons_div15
ATP1A3	Q6PIC6	488983.0	583.0	Neurons	Fractionated	2	div15	Neurons_div15
MAP1A	A2ARP8;Q9QYR6-2	12314.3	3771.0	Neurons	Fractionated	2	div15	Neurons_div15
MBP	P04370-4;F6RT34	4748.64	5053.0	Neurons	Fractionated	2	div15	Neurons_div15
NSF	P46460	240004.0	939.0	Neurons	Fractionated	2	div15	Neurons_div15
PLP1	P60202;P60202-2	8052.77	4325.0	Neurons	Fractionated	2	div15	Neurons_div15
PPIA;GM5160	P17742;F8VPN3	17837800.0	9.0	Neurons	Fractionated	2	div15	Neurons_div15
CRMP1	Q6P1J1	2319510.0	136.0	Neurons	Fractionated	2	div15	Neurons_div15
GPI	P06745	575041.0	503.0	Neurons	Fractionated	2	div15	Neurons_div15
PGK1	P09411;S4R2M7	1615010.0	206.0	Neurons	Fractionated	2	div15	Neurons_div15
HK1	P17710-3;P17710;G3UVV4;P17710-4	232116.0	960.0	Neurons	Fractionated	2	div15	Neurons_div15
NEFL	P08551	25556.8	2851.0	Neurons	Fractionated	2	div15	Neurons_div15
PGAM1	Q9DBJ1	3376670.0	69.0	Neurons	Fractionated	2	div15	Neurons_div15
EEF1A1	P10126;D3YZ68	4833140.0	36.0	Neurons	Fractionated	2	div15	Neurons_div15
ALDOC	P05063	585890.0	499.0	Neurons	Fractionated	2	div15	Neurons_div15
ATP6V1A	P50516;P50516-2	684647.0	456.0	Neurons	Fractionated	2	div15	Neurons_div15
GNAO1	P18872	4750980.0	38.0	Neurons	Fractionated	2	div15	Neurons_div15
GOT2	P05202	1367300.0	251.0	Neurons	Fractionated	2	div15	Neurons_div15
HSP90AA1	P07901	859783.0	384.0	Neurons	Fractionated	2	div15	Neurons_div15
GOT1	P05201	513448.0	555.0	Neurons	Fractionated	2	div15	Neurons_div15
ENO2	P17183;D3Z6E4	448339.0	620.0	Neurons	Fractionated	2	div15	Neurons_div15
TUBB3	Q9ERD7	6358110.0	28.0	Neurons	Fractionated	2	div15	Neurons_div15
HSPA4	Q3U2G2;Q61316	317587.0	772.0	Neurons	Fractionated	2	div15	Neurons_div15
VCP	Q01853	635366.0	473.0	Neurons	Fractionated	2	div15	Neurons_div15
TPI1	P17751;H7BXC3	1630190.0	203.0	Neurons	Fractionated	2	div15	Neurons_div15
