Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	138.558	7353.0	Microglia	Fractionated	2	adult	Microglia_adult
LRRK2	Q5S006	45.3734	7565.0	Microglia	Fractionated	2	adult	Microglia_adult
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	663.571	6693.0	Microglia	Fractionated	2	adult	Microglia_adult
PPM1H	Q3UYC0;Q3UYC0-2	47910.7	2531.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB10	P61027	1476730.0	315.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB12	A2CG35	165037.0	1385.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB1B	Q9D1G1	1672460.0	292.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB29	E9QLQ7;Q91YQ1	23012.1	3300.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB35	Q6PHN9	277880.0	1025.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB3A	P63011	89054.1	1883.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB3D	P35276;D3YWL1;D3YW33	51124.8	2460.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB43	Q8CG50;D3Z444	39760.2	2714.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB7A	P51150	2828450.0	184.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB8A	P55258	830015.0	472.0	Microglia	Fractionated	2	adult	Microglia_adult
RAB8B	P61028	451407.0	736.0	Microglia	Fractionated	2	adult	Microglia_adult
RILPL1	Q9JJC6	17037.3	3639.0	Microglia	Fractionated	2	adult	Microglia_adult
RILPL2	Q99LE1	190076.0	1291.0	Microglia	Fractionated	2	adult	Microglia_adult
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	21307.1	3373.0	Microglia	Fractionated	2	adult	Microglia_adult
SPAG9	Q58A65;F6SH61	35.1738	7600.0	Microglia	Fractionated	2	adult	Microglia_adult
VPS35	Q9EQH3	336176.0	912.0	Microglia	Fractionated	2	adult	Microglia_adult
SPTAN1	A3KGU7	17893.0	3577.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBB4B	P68372	5940920.0	54.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBA1B	P05213	5358850.0	70.0	Microglia	Fractionated	2	adult	Microglia_adult
ACTB	P60710;E9Q1F2	37263100.0	4.0	Microglia	Fractionated	2	adult	Microglia_adult
CKB	Q04447	2436960.0	210.0	Microglia	Fractionated	2	adult	Microglia_adult
CLTC	Q68FD5;Q5SXR6	359662.0	877.0	Microglia	Fractionated	2	adult	Microglia_adult
PKM	P52480-2	5481920.0	67.0	Microglia	Fractionated	2	adult	Microglia_adult
SPTBN1	Q62261	18705.7	3510.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP5A1	Q03265;D3Z6F5	1936100.0	264.0	Microglia	Fractionated	2	adult	Microglia_adult
HSPA8	P63017;Q504P4	3099190.0	157.0	Microglia	Fractionated	2	adult	Microglia_adult
ENO1	P17182;Q6PHC1	9868460.0	29.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP5B	P56480	3246990.0	146.0	Microglia	Fractionated	2	adult	Microglia_adult
GAPDH	P16858;S4R257	21981400.0	10.0	Microglia	Fractionated	2	adult	Microglia_adult
ACO2	Q99KI0	584242.0	618.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	87771.1	1893.0	Microglia	Fractionated	2	adult	Microglia_adult
ALDOA	A6ZI44	5623780.0	63.0	Microglia	Fractionated	2	adult	Microglia_adult
YWHAE	P62259;D6REF3	8183270.0	39.0	Microglia	Fractionated	2	adult	Microglia_adult
DPYSL2	O08553	990138.0	409.0	Microglia	Fractionated	2	adult	Microglia_adult
DYNC1H1	Q9JHU4	28718.3	3044.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBB2B	Q9CWF2	778338.0	498.0	Microglia	Fractionated	2	adult	Microglia_adult
MDH2	P08249	3566570.0	129.0	Microglia	Fractionated	2	adult	Microglia_adult
HSP90AB1	P11499	2227830.0	234.0	Microglia	Fractionated	2	adult	Microglia_adult
MAP1B	P14873	530.04	6823.0	Microglia	Fractionated	2	adult	Microglia_adult
DNM1	P39053-4;P39053	56852.5	2327.0	Microglia	Fractionated	2	adult	Microglia_adult
STXBP1	O08599-2	18636.8	3519.0	Microglia	Fractionated	2	adult	Microglia_adult
CNP	P16330;P16330-2	43714.8	2626.0	Microglia	Fractionated	2	adult	Microglia_adult
VDAC1	Q60932-2;Q60932;F2Z471	2599360.0	201.0	Microglia	Fractionated	2	adult	Microglia_adult
SYN1	O88935;O88935-3	3682.31	5333.0	Microglia	Fractionated	2	adult	Microglia_adult
MAP2	P20357	366.524	6990.0	Microglia	Fractionated	2	adult	Microglia_adult
NEFM	P08553	91739.8	1851.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP1A3	Q6PIC6	20642.3	3406.0	Microglia	Fractionated	2	adult	Microglia_adult
MAP1A	A2ARP8;Q9QYR6-2	540.029	6815.0	Microglia	Fractionated	2	adult	Microglia_adult
MBP	P04370-4;F6RT34	34324.4	2858.0	Microglia	Fractionated	2	adult	Microglia_adult
NSF	P46460	91153.9	1856.0	Microglia	Fractionated	2	adult	Microglia_adult
PLP1	P60202;P60202-2	2263.35	5782.0	Microglia	Fractionated	2	adult	Microglia_adult
PPIA;GM5160	P17742;F8VPN3	21103600.0	11.0	Microglia	Fractionated	2	adult	Microglia_adult
CRMP1	Q6P1J1	42643.4	2653.0	Microglia	Fractionated	2	adult	Microglia_adult
GPI	P06745	2282180.0	229.0	Microglia	Fractionated	2	adult	Microglia_adult
PGK1	P09411;S4R2M7	4195250.0	101.0	Microglia	Fractionated	2	adult	Microglia_adult
HK1	P17710-3;P17710;G3UVV4;P17710-4	63076.9	2203.0	Microglia	Fractionated	2	adult	Microglia_adult
NEFL	P08551	208.932	7222.0	Microglia	Fractionated	2	adult	Microglia_adult
PGAM1	Q9DBJ1	9415930.0	35.0	Microglia	Fractionated	2	adult	Microglia_adult
EEF1A1	P10126;D3YZ68	6370160.0	51.0	Microglia	Fractionated	2	adult	Microglia_adult
ALDOC	P05063	49174.8	2507.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP6V1A	P50516;P50516-2	912476.0	438.0	Microglia	Fractionated	2	adult	Microglia_adult
GNAO1	P18872	541141.0	650.0	Microglia	Fractionated	2	adult	Microglia_adult
GOT2	P05202	771153.0	502.0	Microglia	Fractionated	2	adult	Microglia_adult
HSP90AA1	P07901	498789.0	689.0	Microglia	Fractionated	2	adult	Microglia_adult
GOT1	P05201	424780.0	769.0	Microglia	Fractionated	2	adult	Microglia_adult
ENO2	P17183;D3Z6E4	2913.28	5557.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBB3	Q9ERD7	111209.0	1702.0	Microglia	Fractionated	2	adult	Microglia_adult
HSPA4	Q3U2G2;Q61316	431532.0	763.0	Microglia	Fractionated	2	adult	Microglia_adult
VCP	Q01853	930140.0	429.0	Microglia	Fractionated	2	adult	Microglia_adult
TPI1	P17751;H7BXC3	3661540.0	125.0	Microglia	Fractionated	2	adult	Microglia_adult
AP2B1	Q9DBG3;Q9DBG3-2;H3BIY9;H3BKM0	200889.0	1242.0	Microglia	Fractionated	2	adult	Microglia_adult
SLC25A5	P51881	2647160.0	197.0	Microglia	Fractionated	2	adult	Microglia_adult
YWHAZ	P63101	3183230.0	150.0	Microglia	Fractionated	2	adult	Microglia_adult
MYH10	Q5SV64	2141.96	5835.0	Microglia	Fractionated	2	adult	Microglia_adult
HSPD1	P63038	794518.0	488.0	Microglia	Fractionated	2	adult	Microglia_adult
CFL1	P18760;F8WGL3	19920500.0	13.0	Microglia	Fractionated	2	adult	Microglia_adult
NCAM1	P13595;P13595-3	5185.94	4961.0	Microglia	Fractionated	2	adult	Microglia_adult
MDH1	P14152	1588000.0	303.0	Microglia	Fractionated	2	adult	Microglia_adult
GDI2	Q61598;Q61598-2	2170360.0	241.0	Microglia	Fractionated	2	adult	Microglia_adult
INA	P46660	1283.38	6258.0	Microglia	Fractionated	2	adult	Microglia_adult
IDH3B	Q91VA7	384752.0	828.0	Microglia	Fractionated	2	adult	Microglia_adult
SYT1	P46096	1835.57	5963.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP5H;GM10250	Q9DCX2;G3X9L6;B1ASE2	2990530.0	166.0	Microglia	Fractionated	2	adult	Microglia_adult
SPTBN2	Q68FG2	634.475	6720.0	Microglia	Fractionated	2	adult	Microglia_adult
GDI1	P50396	74258.4	2043.0	Microglia	Fractionated	2	adult	Microglia_adult
ANK2	Q8C8R3-4;S4R291;S4R245	340.378	7028.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP1B1	P14094	4070.1	5226.0	Microglia	Fractionated	2	adult	Microglia_adult
GLUL	P15105	51175.7	2459.0	Microglia	Fractionated	2	adult	Microglia_adult
UBA1	Q02053	265178.0	1052.0	Microglia	Fractionated	2	adult	Microglia_adult
GLUD1	P26443	805152.0	483.0	Microglia	Fractionated	2	adult	Microglia_adult
LDHB	P16125;D3Z7F0	323038.0	943.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP6V1B2	P62814	834696.0	471.0	Microglia	Fractionated	2	adult	Microglia_adult
CAMK2A	F8WIS9	258.809	7154.0	Microglia	Fractionated	2	adult	Microglia_adult
KXD1;UBA52	E9QNP0;E9Q4P0;P62984;E9Q9J0	6857680.0	46.0	Microglia	Fractionated	2	adult	Microglia_adult
CAMK2B	Q5SVJ0	62876.0	2206.0	Microglia	Fractionated	2	adult	Microglia_adult
PRDX6	Q6GT24;O08709;D3Z0Y2	2214540.0	236.0	Microglia	Fractionated	2	adult	Microglia_adult
MYH9	Q8VDD5	382683.0	835.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP1A1	Q8VDN2	75226.6	2030.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBB5	P99024	950313.0	419.0	Microglia	Fractionated	2	adult	Microglia_adult
HSPA9	P38647	532986.0	659.0	Microglia	Fractionated	2	adult	Microglia_adult
SLC25A4	P48962	480943.0	705.0	Microglia	Fractionated	2	adult	Microglia_adult
VIM	P20152	4751790.0	85.0	Microglia	Fractionated	2	adult	Microglia_adult
GFAP	P03995	5850.68	4837.0	Microglia	Fractionated	2	adult	Microglia_adult
CANX	P35564	821246.0	477.0	Microglia	Fractionated	2	adult	Microglia_adult
ABAT	P61922;P61922-2	577.579	6780.0	Microglia	Fractionated	2	adult	Microglia_adult
PPP2R1A	Q76MZ3	476168.0	710.0	Microglia	Fractionated	2	adult	Microglia_adult
UQCRC2	Q9DB77	644861.0	586.0	Microglia	Fractionated	2	adult	Microglia_adult
PYGB	Q8CI94	134407.0	1535.0	Microglia	Fractionated	2	adult	Microglia_adult
NDUFS1	Q91VD9	114061.0	1681.0	Microglia	Fractionated	2	adult	Microglia_adult
ATP5O	Q9DB20	3620330.0	127.0	Microglia	Fractionated	2	adult	Microglia_adult
GSTM1	P10649;A2AE89	1407820.0	324.0	Microglia	Fractionated	2	adult	Microglia_adult
CNTN1	P12960	2189.68	5820.0	Microglia	Fractionated	2	adult	Microglia_adult
TUBB4A	Q9D6F9	4264.48	5176.0	Microglia	Fractionated	2	adult	Microglia_adult
PLEC	Q9QXS1;Q9QXS1-2	10164.4	4241.0	Microglia	Fractionated	2	adult	Microglia_adult
VSNL1	P62761	170.666	7299.0	Microglia	Fractionated	2	adult	Microglia_adult
PEBP1	P70296;D3Z1V4;D6RHS6	3228810.0	149.0	Microglia	Fractionated	2	adult	Microglia_adult
