Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	6.25827	9067.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
LRRK2	Q5S006	8.18869	9056.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	23019.7	2992.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
PPM1H	Q3UYC0;Q3UYC0-2	4216.08	5287.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB10	P61027	1195570.0	269.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB12	A2CG35	37946.4	2415.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB1B	Q9D1G1	635981.0	445.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB29	E9QLQ7;Q91YQ1	7024.78	4543.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB35	Q6PHN9	227512.0	919.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB3A	P63011	361978.0	653.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB3B	Q9CZT8;A2A7Z6	13943.2	3605.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB3D	P35276;D3YWL1;D3YW33	66969.4	1829.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB43	Q8CG50;D3Z444	312394.0	717.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB7A	P51150	1972350.0	176.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB8A	P55258	223250.0	935.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RAB8B	P61028	135986.0	1252.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
RILPL1	Q9JJC6	11773.4	3850.0	Oligodendrocytes	Fractionated	3	div1_	Oligodendrocytes_div1_
