Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
HMGB2	P30681	31228.8602431204	5069.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RPL35A	O55142	1669104.36311656	686.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ELAVL4	Q61701;A2A9R6;Q8BVA9;A2A9S2;A2A9R8;A2A9S0;Q61701-2;A2A9S3	1249705.33954993	891.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RPL28	P41105	1331675.76332568	844.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PALM	Q9Z0P4	3216287.19417475	390.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
GSPT1	Q8R050;Q8R050-2	488917.482633732	1559.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RARS	Q9D0I9	512636.735462287	1512.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RPS21	Q9CQR2	3055763.64071669	407.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
NACA	P70670;Q60817	163169.430545347	2747.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ACACA	Q5SWU9;Q5SWU9-2	175858.408821977	2653.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
MTX2	O88441	1733613.06980288	665.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
DNAJC6	Q80TZ3-3	1610014.20868063	709.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
FTH1	P09528	1956130.60711386	602.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
NUCB1	Q02819;H3BK79	510219.660247404	1518.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ACSBG1	Q99PU5	871753.50733543	1124.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
TAGLN	P37804	472435.163304632	1591.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
TRIM2	Q9ESN6;Q3UHH4;E9QKC6	826409.286073262	1157.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PSMB3	Q9R1P1	2034976.91567878	579.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
BAIAP2	Q8BKX1-2;Q8BKX1;Q8BKX1-3	2676998.42062591	465.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
FUBP1	Q3TUE1	343679.659702651	1926.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
G3BP1	P97855	400411.029292895	1776.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RDX	P26043;Q7TSG6	332504.289941968	1958.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CHD4	E9QAS4;Q6PDQ2;E9QAS5	125049.121539908	3071.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
GSTM5	P48774;E9PVM7;E9PV63	3309048.43230221	376.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
DDOST	O54734	680408.948078541	1285.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
SRSF2	Q62093	913451.062145163	1093.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ME1	P06801	755200.447600293	1198.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
SF3B2	Q3UJB0	365395.928100804	1858.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
NNT	Q61941;Q8BGK0;Q8C9V5;E9Q8F4	546055.267471908	1448.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
TFRC	Q62351	531665.555409366	1476.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PSMD4	O35226	712443.231356547	1248.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RAD23B	P54728	1072085.56515811	983.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CPLX2	P84086	7309586.94867126	159.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CORO1B	Q9WUM3	816695.217851005	1161.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
GNAI1	B2RSH2	2162543.21166239	553.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ANK3	S4R2K9	344111.272107753	1923.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
FARSA	Q8C0C7;E9PWY9	1057330.17678328	998.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CAMK2D	E9Q1T1	1443356.68942723	786.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RNPEP	Q8VCT3;E9PYF1	629379.840724177	1345.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CLIP2	Q9Z0H8	522080.113579439	1496.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PSD3	Q2PFD7-2;Q2PFD7;F6Z9E6;Q2PFD7-5;Q2PFD7-4;Q2PFD7-3	1438341.36771555	789.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CFL2	P45591	1772661.39045584	659.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CELF2	Q9Z0H4-2;Q9Z0H4-6;S4R1S7	1233884.26516136	900.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
THRAP3	Q569Z6;Q8BZN7	194529.82594033	2524.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
FARSB	Q9WUA2	848742.50440166	1140.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
UBR4	A2AN08;A2AN08-3;A2AN08-5	122857.84619629	3095.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
NDUFA12	Q7TMF3	5146816.65361656	219.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
BPNT1	Q9Z0S1	1659142.61797748	693.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
HUWE1	Q7TMY8;A2AFQ0;Q7TMY8-3;Q7TMY8-4;Q7TMY8-2	143870.639978145	2905.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
GUSB	P12265	12993.150843037	6371.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ARG1	Q61176	4791.79125600271	7302.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
LMNB2	P21619	518599.221556568	1504.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
MYO6	E9Q175	261921.810622855	2196.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
DHRS1	Q99L04	755636.083002547	1197.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
DPP3	Q99KK7	538117.069219493	1462.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ADD3	Q9QYB5-2	880917.199893508	1115.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ETF1	Q8BWY3	660629.618192537	1306.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CAPRIN1	Q60865	377143.770590351	1824.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
CADM2	Q8BLQ9;G3UZM4;Q8BLQ9-3;Q8BLQ9-2	2202192.99380918	545.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
SAMM50	Q8BGH2	1323958.01267264	846.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
NDUFA6	Q9CQZ5	5629550.42908436	201.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ATP6V1D	P57746	5400963.37562143	208.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ABHD12	Q99LR1;D6RFU2	1156795.8779055	936.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
AK3	Q9WTP7	1773291.15490099	658.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ACADVL	P50544;B1AR28	526757.191233719	1486.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PSPC1	Q8R326;Q8R326-2	967139.84707239	1058.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
IPO7	Q9EPL8	489394.661170468	1557.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ATP5D	Q9D3D9	2446491.82769311	505.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ACSL6	Q91WC3;Q91WC3-2	1167167.32058577	934.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ASAH1	Q9WV54	677348.398981338	1290.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
DNPEP	Q3TVK3;Q9Z2W0;Q8BPW9	868680.923675337	1127.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
COPG1	Q9QZE5	478375.991590909	1580.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
KARS	Q99MN1	470309.23741901	1599.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
ATP5J2	P56135;F8WHP8	12661545.0642741	82.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RUVBL2	Q9WTM5	643231.49468704	1330.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
RPS23	P62267	1975138.11048749	596.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
PCYOX1	Q9CQF9	1057505.42626207	997.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
COX6C	Q9CPQ1	11266399.7119458	95.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
HNRNPDL	Q9Z130	1138538.54129454	946.0	Motor Cortex	Single shot	1	Standard	Motor Cortex_Standard
