Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
XPO1	Q6P5F9	227312.799763248	2957.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
UPF1	Q9EPU0;Q9EPU0-2	966846.627192164	1495.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
CALU	O35887;G3UWR0;G3UWV3	2259869.03373808	886.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ARPC3	Q9JM76;H7BWZ3;D3Z2F7;D3Z2F8	5868768.98573493	425.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TXNL1	Q8CDN6	5781849.96631094	432.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ITGB2	P11835;Q542I8;M0QWA7	8382.1247199856	6946.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RUFY3	Q9D394-2	3786153.98346888	611.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ACO1	P28271	1664719.82044528	1086.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
EIF4A3;GM8994	Q91VC3;A2AFK7;E9PV04	1614462.83627174	1113.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
VAT1L	Q80TB8	6931690.19760075	378.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
G3BP2	P97379	2974387.39926643	736.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SEC31A	Q3UPL0;Q3UPL0-2	961049.603566704	1503.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RUVBL1	P60122	1588938.82512988	1125.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL14	Q9CR57	502324.076518528	2100.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
USP9X	Q4FE56;P70398	40910.2579594156	5182.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL9	P51410;D3Z629	3093290.13389472	714.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NDUFV2	Q9D6J6;Q9D6J6-2	10876296.9666646	252.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GPD1	P13707;E0CXN5	10114392.5311776	271.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
SERBP1	Q9CY58	2004280.93653825	965.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ALDOA	P05064	4519802.67830327	537.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PSMD13	Q9WVJ2;E9Q5I9	2632000.57192111	803.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PSME1	P97371;G3UXZ5;G3UXY0;G3UWN9	2136496.88849963	929.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RANBP1	P34022;H7BX22	3789082.60569423	610.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TWF1	Q91YR1	3108441.20723194	711.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
USP14	Q9JMA1;E9PYI8	2872939.54332716	759.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ACTG1	P63260	1162641.11746497	1346.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL31	P62900	3386229.89867828	667.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
U2AF2	P26369;Q3KQM4	1042055.56553578	1436.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
COPS4	O88544;F6QTS1	3986955.74270446	587.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ARHGDIB	Q61599	683406.004609407	1809.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
