Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	215.567	7127.0	Microglia	Fractionated	1	young	Microglia_young
LRRK2	Q5S006	13.5647	7665.0	Microglia	Fractionated	1	young	Microglia_young
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	1557.1	5920.0	Microglia	Fractionated	1	young	Microglia_young
PPM1H	Q3UYC0;Q3UYC0-2	19012.2	3316.0	Microglia	Fractionated	1	young	Microglia_young
RAB10	P61027	840679.0	446.0	Microglia	Fractionated	1	young	Microglia_young
RAB12	A2CG35	41550.4	2452.0	Microglia	Fractionated	1	young	Microglia_young
RAB1B	Q9D1G1	1167040.0	369.0	Microglia	Fractionated	1	young	Microglia_young
RAB29	E9QLQ7;Q91YQ1	28415.3	2883.0	Microglia	Fractionated	1	young	Microglia_young
RAB35	Q6PHN9	305329.0	876.0	Microglia	Fractionated	1	young	Microglia_young
RAB3A	P63011	48604.4	2277.0	Microglia	Fractionated	1	young	Microglia_young
RAB3D	P35276;D3YWL1;D3YW33	47100.4	2311.0	Microglia	Fractionated	1	young	Microglia_young
RAB43	Q8CG50;D3Z444	11255.0	3893.0	Microglia	Fractionated	1	young	Microglia_young
RAB7A	P51150	2635790.0	182.0	Microglia	Fractionated	1	young	Microglia_young
RAB8A	P55258	567177.0	567.0	Microglia	Fractionated	1	young	Microglia_young
RAB8B	P61028	443101.0	674.0	Microglia	Fractionated	1	young	Microglia_young
RILPL1	Q9JJC6	16751.0	3445.0	Microglia	Fractionated	1	young	Microglia_young
RILPL2	Q99LE1	210590.0	1083.0	Microglia	Fractionated	1	young	Microglia_young
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	14795.3	3594.0	Microglia	Fractionated	1	young	Microglia_young
SPAG9	Q58A65;F6SH61	187.966	7196.0	Microglia	Fractionated	1	young	Microglia_young
VPS35	Q9EQH3	201890.0	1115.0	Microglia	Fractionated	1	young	Microglia_young
SPTAN1	A3KGU7	19885.9	3268.0	Microglia	Fractionated	1	young	Microglia_young
TUBB4B	P68372	4847940.0	76.0	Microglia	Fractionated	1	young	Microglia_young
TUBA1B	P05213	5105350.0	69.0	Microglia	Fractionated	1	young	Microglia_young
ACTB	P60710;E9Q1F2	49216400.0	4.0	Microglia	Fractionated	1	young	Microglia_young
