Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	3.77963	9676.0	Neurons	Fractionated	3	div15	Neurons_div15
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	13792.3	3334.0	Neurons	Fractionated	3	div15	Neurons_div15
PPM1H	Q3UYC0;Q3UYC0-2	55278.1	1838.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB10	P61027	1155770.0	249.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB12	A2CG35	106491.0	1307.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB12	P35283	0.0		Neurons	Fractionated	3	div15	Neurons_div15
RAB1B	Q9D1G1	671604.0	392.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB29	E9QLQ7;Q91YQ1	0.0		Neurons	Fractionated	3	div15	Neurons_div15
RAB35	Q6PHN9	412406.0	560.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB3A	P63011	1238360.0	232.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB3B	Q9CZT8;A2A7Z6	62548.9	1715.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB3D	P35276;D3YWL1;D3YW33	476665.0	499.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB43	Q8CG50;D3Z444	2145.6	5825.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB7A	P51150	1254240.0	228.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB8A	P55258	123447.0	1211.0	Neurons	Fractionated	3	div15	Neurons_div15
RAB8B	P61028	118629.0	1234.0	Neurons	Fractionated	3	div15	Neurons_div15
RILPL1	Q9JJC6	1013.57	6802.0	Neurons	Fractionated	3	div15	Neurons_div15
RILPL2	Q99LE1	9872.65	3759.0	Neurons	Fractionated	3	div15	Neurons_div15
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	6680.09	4299.0	Neurons	Fractionated	3	div15	Neurons_div15
SPAG9	Q58A65;F6SH61	12.4886	9574.0	Neurons	Fractionated	3	div15	Neurons_div15
VPS35	Q9EQH3	264419.0	758.0	Neurons	Fractionated	3	div15	Neurons_div15
SPTAN1	A3KGU7	68906.5	1627.0	Neurons	Fractionated	3	div15	Neurons_div15
TUBB4B	P68372	25457000.0	5.0	Neurons	Fractionated	3	div15	Neurons_div15
TUBA1B	P05213	17963100.0	7.0	Neurons	Fractionated	3	div15	Neurons_div15
ACTB	P60710;E9Q1F2	25435200.0	6.0	Neurons	Fractionated	3	div15	Neurons_div15
CKB	Q04447	3169380.0	63.0	Neurons	Fractionated	3	div15	Neurons_div15
CLTC	Q68FD5;Q5SXR6	233882.0	824.0	Neurons	Fractionated	3	div15	Neurons_div15
PKM	P52480-2	1637630.0	170.0	Neurons	Fractionated	3	div15	Neurons_div15
SPTBN1	Q62261	54960.6	1843.0	Neurons	Fractionated	3	div15	Neurons_div15
ATP5A1	Q03265;D3Z6F5	2986840.0	69.0	Neurons	Fractionated	3	div15	Neurons_div15
HSPA8	P63017;Q504P4	2373970.0	106.0	Neurons	Fractionated	3	div15	Neurons_div15
ENO1	P17182;Q6PHC1	2288100.0	110.0	Neurons	Fractionated	3	div15	Neurons_div15
ATP5B	P56480	3412160.0	50.0	Neurons	Fractionated	3	div15	Neurons_div15
GAPDH	P16858;S4R257	7547080.0	18.0	Neurons	Fractionated	3	div15	Neurons_div15
ACO2	Q99KI0	726486.0	376.0	Neurons	Fractionated	3	div15	Neurons_div15
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	362332.0	620.0	Neurons	Fractionated	3	div15	Neurons_div15
ALDOA	A6ZI44	1316680.0	214.0	Neurons	Fractionated	3	div15	Neurons_div15
YWHAE	P62259;D6REF3	9180300.0	15.0	Neurons	Fractionated	3	div15	Neurons_div15
DPYSL2	O08553	2713260.0	86.0	Neurons	Fractionated	3	div15	Neurons_div15
DYNC1H1	Q9JHU4	61322.6	1737.0	Neurons	Fractionated	3	div15	Neurons_div15
TUBB2B	Q9CWF2	9602070.0	14.0	Neurons	Fractionated	3	div15	Neurons_div15
MDH2	P08249	3992900.0	39.0	Neurons	Fractionated	3	div15	Neurons_div15
HSP90AB1	P11499	1678150.0	165.0	Neurons	Fractionated	3	div15	Neurons_div15
MAP1B	P14873	115320.0	1255.0	Neurons	Fractionated	3	div15	Neurons_div15
