Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	91.3895	9298.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	16097.7	4715.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
PPM1H	Q3UYC0;Q3UYC0-2	305927.0	1509.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
PPM1J	Q149T7	1678.13	7538.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB10	P61027	2565330.0	377.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB12	A2CG35	160814.0	2109.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB1A	P62821	14178.6	4883.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB1B	Q9D1G1	1361550.0	620.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB29	E9QLQ7;Q91YQ1	4842.05	6293.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB35	Q6PHN9	1247040.0	660.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB3A	P63011	5809430.0	170.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB3B	Q9CZT8;A2A7Z6	310086.0	1493.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB3D	P35276;D3YWL1;D3YW33	1874250.0	484.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB43	Q8CG50;D3Z444	4435.71	6402.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB7A	P51150	2949910.0	330.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB8A	P55258	429663.0	1243.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RAB8B	P61028	164524.0	2089.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
RILPL1	Q9JJC6	78793.1	2805.0	Mouse_Wholebrain	Fractionated	2	Standard	Mouse_Wholebrain_Standard
