Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
UBE2I	P63280;G3UYP0;Q8CFZ0	736885.0	354.0	Neurons	Fractionated	1	div10	Neurons_div10
ITM2C	Q91VK4;A0A087WRM2	43912.7	2038.0	Neurons	Fractionated	1	div10	Neurons_div10
SDR39U1	Q5M8N4;Q5M8N4-2	12558.9	3440.0	Neurons	Fractionated	1	div10	Neurons_div10
LGI3	Q8K406	4.68843	9929.0	Neurons	Fractionated	1	div10	Neurons_div10
TOM1	O88746;Q3UDC3	4263.73	4944.0	Neurons	Fractionated	1	div10	Neurons_div10
BAI1	Q3UHD1;A0A087WPX2;E9Q4H5	481.595	7824.0	Neurons	Fractionated	1	div10	Neurons_div10
CAPN1	O35350	1757.88	6251.0	Neurons	Fractionated	1	div10	Neurons_div10
PTK2	P34152;P34152-3;P34152-4;P34152-2;P34152-6	7245.27	4192.0	Neurons	Fractionated	1	div10	Neurons_div10
RASA1	E9PYG6	13915.4	3312.0	Neurons	Fractionated	1	div10	Neurons_div10
FAM177A1	Q8BR63	28977.9	2482.0	Neurons	Fractionated	1	div10	Neurons_div10
NMT1	O70310	59130.7	1740.0	Neurons	Fractionated	1	div10	Neurons_div10
APEH	Q8R146;Q8R146-2	17406.5	3032.0	Neurons	Fractionated	1	div10	Neurons_div10
CIAO1	Q99KN2	53508.8	1839.0	Neurons	Fractionated	1	div10	Neurons_div10
APBB1	Q9QXJ1;Q9QXJ1-2	13417.0	3353.0	Neurons	Fractionated	1	div10	Neurons_div10
CYLD	Q80TQ2;Z4YJJ5;Q80TQ2-2	6618.09	4312.0	Neurons	Fractionated	1	div10	Neurons_div10
CAMK1	Q91YS8	61519.8	1712.0	Neurons	Fractionated	1	div10	Neurons_div10
APC	B2RUG9;E9QLQ9	1669.85	6319.0	Neurons	Fractionated	1	div10	Neurons_div10
DOCK1	Q8BUR4;Q8BUR4-2	180.211	8764.0	Neurons	Fractionated	1	div10	Neurons_div10
ARPP19	P56212;E9Q827	449751.0	515.0	Neurons	Fractionated	1	div10	Neurons_div10
BRINP1	Q920P3	1877.77	6146.0	Neurons	Fractionated	1	div10	Neurons_div10
ARHGEF9	Q3UTH8;B1AXI4;B1AXI6;Q3UTH8-2;Q3UTH8-4;B1AXI2;Q3UTH8-3;S4R1K5	3362.37	5298.0	Neurons	Fractionated	1	div10	Neurons_div10
DNAJB1	Q9QYJ3	78985.6	1506.0	Neurons	Fractionated	1	div10	Neurons_div10
TMEM11	Q8BK08;E9Q933	273634.0	753.0	Neurons	Fractionated	1	div10	Neurons_div10
COPS8	Q8VBV7	351864.0	612.0	Neurons	Fractionated	1	div10	Neurons_div10
RNF14	Q9JI90;G3XA54	39203.9	2167.0	Neurons	Fractionated	1	div10	Neurons_div10
AK2	Q9WTP6;Q9WTP6-2	199211.0	907.0	Neurons	Fractionated	1	div10	Neurons_div10
RNF214	Q8BFU3;Q8BFU3-3;Q8BFU3-4;Q8BFU3-5	39523.6	2153.0	Neurons	Fractionated	1	div10	Neurons_div10
NID2	O88322	63.7524	9388.0	Neurons	Fractionated	1	div10	Neurons_div10
RPL21	Q9CQM8;O09167	1409600.0	196.0	Neurons	Fractionated	1	div10	Neurons_div10
MLEC	Q6ZQI3	159071.0	1030.0	Neurons	Fractionated	1	div10	Neurons_div10
TECR	Q9CY27;G3UWE1	197701.0	916.0	Neurons	Fractionated	1	div10	Neurons_div10
ADCY9	P51830;E9Q706	616.869	7555.0	Neurons	Fractionated	1	div10	Neurons_div10
AHCYL2	F8WGT1	5804.87	4493.0	Neurons	Fractionated	1	div10	Neurons_div10
FUOM	F6SJM7;D3YWS7;Q8R2K1-2	4680.23	4793.0	Neurons	Fractionated	1	div10	Neurons_div10
LAMTOR3	O88653	805570.0	327.0	Neurons	Fractionated	1	div10	Neurons_div10
CRBN	Q8C7D2;Q8C7D2-2;Q8C7D2-3	15029.8	3215.0	Neurons	Fractionated	1	div10	Neurons_div10
RPL26	P61255;B1ARA3;B1ARA5	2016590.0	120.0	Neurons	Fractionated	1	div10	Neurons_div10
HSDL2	Q2TPA8;B1AX78	7321.95	4176.0	Neurons	Fractionated	1	div10	Neurons_div10
HECTD1	F8WIE5;Q69ZR2	1963.87	6070.0	Neurons	Fractionated	1	div10	Neurons_div10
PLXNB1	Q8CJH3	799.882	7273.0	Neurons	Fractionated	1	div10	Neurons_div10
CAD	B2RQC6;E9QAI5;G3UWN2;B2RQC6-2	8613.38	3946.0	Neurons	Fractionated	1	div10	Neurons_div10
