Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	13.783	8974.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
LRRK2	Q5S006	16.4708	8964.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	33831.8	2948.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PPM1H	Q3UYC0;Q3UYC0-2	14982.8	3905.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB10	P61027	1428800.0	318.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB12	A2CG35	65900.7	2201.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB1B	Q9D1G1	1298800.0	351.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB29	E9QLQ7;Q91YQ1	25236.5	3261.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB35	Q6PHN9	220858.0	1149.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB3A	P63011	495560.0	689.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB3B	Q9CZT8;A2A7Z6	62763.2	2253.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB3D	P35276;D3YWL1;D3YW33	120337.0	1622.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB43	Q8CG50;D3Z444	514921.0	675.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB7A	P51150	2802410.0	171.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB8A	P55258	322287.0	918.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RAB8B	P61028	152012.0	1430.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RILPL1	Q9JJC6	18566.4	3628.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
RILPL2	Q99LE1	1101.39	7119.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	30457.7	3056.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
SPAG9	Q58A65;F6SH61	212.533	8364.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
VPS35	Q9EQH3	252597.0	1066.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
SPTAN1	A3KGU7	74009.5	2071.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
TUBB4B	P68372	10261900.0	30.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
TUBA1B	P05213	10477900.0	29.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ACTB	P60710;E9Q1F2	28971700.0	8.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
CKB	Q04447	10252100.0	31.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
CLTC	Q68FD5;Q5SXR6	292027.0	978.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PKM	P52480-2	3259560.0	137.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
SPTBN1	Q62261	65832.8	2203.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ATP5A1	Q03265;D3Z6F5	3016540.0	153.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
HSPA8	P63017;Q504P4	4943100.0	82.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ENO1	P17182;Q6PHC1	8090670.0	44.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ATP5B	P56480	3201490.0	142.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
GAPDH	P16858;S4R257	10966100.0	28.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ACO2	Q99KI0	1097500.0	388.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	259303.0	1047.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ALDOA	A6ZI44	3387420.0	128.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
YWHAE	P62259;D6REF3	15590900.0	20.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
DPYSL2	O08553	2898770.0	163.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
DYNC1H1	Q9JHU4	50445.2	2500.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
TUBB2B	Q9CWF2	5169220.0	73.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MDH2	P08249	4902810.0	83.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
HSP90AB1	P11499	3528040.0	124.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MAP1B	P14873	105584.0	1733.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
DNM1	P39053-4;P39053	67857.0	2169.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
STXBP1	O08599-2	64941.1	2218.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
CNP	P16330;P16330-2	5179900.0	72.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
VDAC1	Q60932-2;Q60932;F2Z471	3701940.0	120.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
SYN1	O88935;O88935-3	24821.4	3281.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MAP2	P20357	37596.7	2828.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
NEFM	P08553	104859.0	1737.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ATP1A3	Q6PIC6	12950.8	4090.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MAP1A	A2ARP8;Q9QYR6-2	54356.4	2421.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
MBP	P04370-4;F6RT34	28117400.0	10.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
NSF	P46460	92332.8	1859.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PLP1	P60202;P60202-2	11083800.0	27.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PPIA;GM5160	P17742;F8VPN3	28925800.0	9.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
CRMP1	Q6P1J1	342961.0	882.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
GPI	P06745	747178.0	512.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PGK1	P09411;S4R2M7	4553210.0	90.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
HK1	P17710-3;P17710;G3UVV4;P17710-4	80087.2	1998.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
NEFL	P08551	3307.05	5891.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
PGAM1	Q9DBJ1	6182940.0	58.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
EEF1A1	P10126;D3YZ68	5299290.0	71.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ALDOC	P05063	1312390.0	347.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ATP6V1A	P50516;P50516-2	764949.0	500.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
GNAO1	P18872	1726770.0	261.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
GOT2	P05202	881908.0	454.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
HSP90AA1	P07901	719722.0	530.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
GOT1	P05201	580337.0	618.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
ENO2	P17183;D3Z6E4	263424.0	1040.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
TUBB3	Q9ERD7	210689.0	1183.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
HSPA4	Q3U2G2;Q61316	608764.0	595.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
VCP	Q01853	1015290.0	404.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
TPI1	P17751;H7BXC3	1895660.0	239.0	Oligodendrocytes	Fractionated	3	div4	Oligodendrocytes_div4
