Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	9.52919	9929.0	Neurons	Fractionated	2	div05	Neurons_div05
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	5707.15	3977.0	Neurons	Fractionated	2	div05	Neurons_div05
PPM1H	Q3UYC0;Q3UYC0-2	8323.38	3455.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB10	P61027	1006560.0	194.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB12	A2CG35	56596.0	1426.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB12	P35283	3202.73	4802.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB1B	Q9D1G1	352001.0	444.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB29	E9QLQ7;Q91YQ1	2919.48	4931.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB35	Q6PHN9	196789.0	677.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB3A	P63011	372087.0	430.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB3B	Q9CZT8;A2A7Z6	20668.1	2397.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB3D	P35276;D3YWL1;D3YW33	99820.2	1050.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB43	Q8CG50;D3Z444	160.335	8623.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB7A	P51150	578990.0	310.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB8A	P55258	114638.0	966.0	Neurons	Fractionated	2	div05	Neurons_div05
RAB8B	P61028	33373.6	1869.0	Neurons	Fractionated	2	div05	Neurons_div05
RILPL1	Q9JJC6	1018.65	6479.0	Neurons	Fractionated	2	div05	Neurons_div05
RILPL2	Q99LE1	3036.64	4877.0	Neurons	Fractionated	2	div05	Neurons_div05
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	4429.48	4332.0	Neurons	Fractionated	2	div05	Neurons_div05
SPAG9	Q58A65;F6SH61	15.8393	9832.0	Neurons	Fractionated	2	div05	Neurons_div05
VPS35	Q9EQH3	97636.0	1068.0	Neurons	Fractionated	2	div05	Neurons_div05
SPTAN1	A3KGU7	39194.0	1717.0	Neurons	Fractionated	2	div05	Neurons_div05
TUBB4B	P68372	13916500.0	7.0	Neurons	Fractionated	2	div05	Neurons_div05
TUBA1B	P05213	9759760.0	12.0	Neurons	Fractionated	2	div05	Neurons_div05
ACTB	P60710;E9Q1F2	13179400.0	8.0	Neurons	Fractionated	2	div05	Neurons_div05
CKB	Q04447	1607770.0	107.0	Neurons	Fractionated	2	div05	Neurons_div05
CLTC	Q68FD5;Q5SXR6	112123.0	985.0	Neurons	Fractionated	2	div05	Neurons_div05
PKM	P52480-2	1067070.0	183.0	Neurons	Fractionated	2	div05	Neurons_div05
SPTBN1	Q62261	27007.1	2093.0	Neurons	Fractionated	2	div05	Neurons_div05
ATP5A1	Q03265;D3Z6F5	1101970.0	178.0	Neurons	Fractionated	2	div05	Neurons_div05
HSPA8	P63017;Q504P4	1301490.0	144.0	Neurons	Fractionated	2	div05	Neurons_div05
ENO1	P17182;Q6PHC1	1585320.0	109.0	Neurons	Fractionated	2	div05	Neurons_div05
ATP5B	P56480	1662230.0	102.0	Neurons	Fractionated	2	div05	Neurons_div05
GAPDH	P16858;S4R257	3910600.0	27.0	Neurons	Fractionated	2	div05	Neurons_div05
ACO2	Q99KI0	320631.0	475.0	Neurons	Fractionated	2	div05	Neurons_div05
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	83992.8	1166.0	Neurons	Fractionated	2	div05	Neurons_div05
ALDOA	A6ZI44	374532.0	427.0	Neurons	Fractionated	2	div05	Neurons_div05
YWHAE	P62259;D6REF3	6484770.0	17.0	Neurons	Fractionated	2	div05	Neurons_div05
DPYSL2	O08553	1675670.0	100.0	Neurons	Fractionated	2	div05	Neurons_div05
DYNC1H1	Q9JHU4	30117.4	1972.0	Neurons	Fractionated	2	div05	Neurons_div05
TUBB2B	Q9CWF2	4312930.0	25.0	Neurons	Fractionated	2	div05	Neurons_div05
MDH2	P08249	2098570.0	69.0	Neurons	Fractionated	2	div05	Neurons_div05
HSP90AB1	P11499	1099470.0	179.0	Neurons	Fractionated	2	div05	Neurons_div05
MAP1B	P14873	132037.0	884.0	Neurons	Fractionated	2	div05	Neurons_div05
DNM1	P39053-4;P39053	56667.8	1423.0	Neurons	Fractionated	2	div05	Neurons_div05
STXBP1	O08599-2	274261.0	532.0	Neurons	Fractionated	2	div05	Neurons_div05
CNP	P16330;P16330-2	9029.6	3351.0	Neurons	Fractionated	2	div05	Neurons_div05
VDAC1	Q60932-2;Q60932;F2Z471	1552080.0	114.0	Neurons	Fractionated	2	div05	Neurons_div05
SYN1	O88935;O88935-3	84139.6	1164.0	Neurons	Fractionated	2	div05	Neurons_div05
MAP2	P20357	68634.7	1301.0	Neurons	Fractionated	2	div05	Neurons_div05
NEFM	P08553	50469.2	1520.0	Neurons	Fractionated	2	div05	Neurons_div05
ATP1A3	Q6PIC6	79569.0	1205.0	Neurons	Fractionated	2	div05	Neurons_div05
MAP1A	A2ARP8;Q9QYR6-2	4111.31	4451.0	Neurons	Fractionated	2	div05	Neurons_div05
MBP	P04370-4;F6RT34	6669.37	3761.0	Neurons	Fractionated	2	div05	Neurons_div05
NSF	P46460	49060.6	1537.0	Neurons	Fractionated	2	div05	Neurons_div05
