Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	0.0		Neurons	Fractionated	1	div15	Neurons_div15
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	15787.0	3185.0	Neurons	Fractionated	1	div15	Neurons_div15
PPM1H	Q3UYC0;Q3UYC0-2	55380.9	1889.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB10	P61027	1170080.0	234.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB12	A2CG35	121516.0	1226.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB12	P35283	0.0		Neurons	Fractionated	1	div15	Neurons_div15
RAB1B	Q9D1G1	715000.0	370.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB29	E9QLQ7;Q91YQ1	3246.09	5404.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB35	Q6PHN9	490201.0	491.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB3A	P63011	1273730.0	212.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB3B	Q9CZT8;A2A7Z6	71754.4	1665.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB3D	P35276;D3YWL1;D3YW33	491663.0	490.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB43	Q8CG50;D3Z444	1642.3	6329.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB7A	P51150	1428340.0	187.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB8A	P55258	162239.0	1049.0	Neurons	Fractionated	1	div15	Neurons_div15
RAB8B	P61028	111744.0	1294.0	Neurons	Fractionated	1	div15	Neurons_div15
RILPL1	Q9JJC6	2217.05	5905.0	Neurons	Fractionated	1	div15	Neurons_div15
RILPL2	Q99LE1	5291.52	4679.0	Neurons	Fractionated	1	div15	Neurons_div15
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	6915.64	4330.0	Neurons	Fractionated	1	div15	Neurons_div15
SPAG9	Q58A65;F6SH61	10.0534	9765.0	Neurons	Fractionated	1	div15	Neurons_div15
VPS35	Q9EQH3	255865.0	789.0	Neurons	Fractionated	1	div15	Neurons_div15
SPTAN1	A3KGU7	81612.9	1547.0	Neurons	Fractionated	1	div15	Neurons_div15
TUBB4B	P68372	26737300.0	3.0	Neurons	Fractionated	1	div15	Neurons_div15
TUBA1B	P05213	17749400.0	7.0	Neurons	Fractionated	1	div15	Neurons_div15
ACTB	P60710;E9Q1F2	21746300.0	6.0	Neurons	Fractionated	1	div15	Neurons_div15
CKB	Q04447	3487000.0	49.0	Neurons	Fractionated	1	div15	Neurons_div15
CLTC	Q68FD5;Q5SXR6	276396.0	750.0	Neurons	Fractionated	1	div15	Neurons_div15
