Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	8.51742	9005.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
LRRK2	Q5S006	26.1201	8927.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	33242.3	2868.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
PPM1H	Q3UYC0;Q3UYC0-2	13010.7	3999.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB10	P61027	1581900.0	271.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB12	A2CG35	27968.0	3043.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB1B	Q9D1G1	552169.0	605.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB29	E9QLQ7;Q91YQ1	20874.2	3406.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB35	Q6PHN9	211280.0	1139.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB3A	P63011	450847.0	698.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB3B	Q9CZT8;A2A7Z6	44546.7	2551.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB3D	P35276;D3YWL1;D3YW33	200287.0	1176.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB43	Q8CG50;D3Z444	436850.0	717.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB7A	P51150	3003590.0	143.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB8A	P55258	286250.0	930.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RAB8B	P61028	187762.0	1219.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RILPL1	Q9JJC6	27072.1	3083.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
RILPL2	Q99LE1	3389.45	5787.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	33443.4	2858.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
SPAG9	Q58A65;F6SH61	188.123	8438.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
VPS35	Q9EQH3	204121.0	1160.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
SPTAN1	A3KGU7	66365.3	2123.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
TUBB4B	P68372	10171600.0	26.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
TUBA1B	P05213	9598600.0	30.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ACTB	P60710;E9Q1F2	28804300.0	8.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
CKB	Q04447	9123400.0	33.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
CLTC	Q68FD5;Q5SXR6	263274.0	984.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
PKM	P52480-2	2587220.0	167.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
SPTBN1	Q62261	55542.8	2327.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ATP5A1	Q03265;D3Z6F5	3133000.0	138.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
HSPA8	P63017;Q504P4	4995490.0	69.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ENO1	P17182;Q6PHC1	6969890.0	45.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ATP5B	P56480	3519630.0	121.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
GAPDH	P16858;S4R257	10384200.0	25.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ACO2	Q99KI0	873213.0	429.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	240581.0	1051.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
ALDOA	A6ZI44	3234530.0	135.0	Oligodendrocytes	Fractionated	2	div4	Oligodendrocytes_div4
