Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
H2-T24	F8VQG4	9827.34	3984.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
NEK3	Q9R0A5;F8WGD4	2699.3	5595.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
PHF21B	F8WGM2	9225.8	4061.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
IGFBP7	F8WH23;Q61581;E9Q5D9	5376.45	4720.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
C1QTNF5	F8WHS3;Q8K479	170210.0	1233.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ECM1	Q61508;F8WI14	2981.34	5479.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
KMT2C	Q8BRH4;F8WI37;Q8BRH4-2	69.2141	8393.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
AK7	F8WIC0;Q9D2H2	5203.53	4765.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
SPP1	F8WIP8;P10923	492.47	7348.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ITIH1	F8WJ05;Q61702	8017.99	4239.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
KMT2B	O08550;F8WJ40;F6W623	0.929988	8700.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
03-MAR	Q8BRX9;F8WJC4	1495.29	6296.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CDADC1	Q8BMD5;G3UW39;Q8BMD5-3;Q8BMD5-2;Q8BMD5-4;Q8BMD5-6	149.006	8127.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
ZBTB25	G3UW50	3367.44	5319.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
A230065H16RIK	G3UW55	3674.92	5198.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
CYP4F17	G3UW78	713.555	7021.0	Astrocytes	Fractionated	2	Standard	Astrocytes_Standard
