Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	208.801	8027	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
LRRK2	Q5S006	96.6807	8331	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	14891.5	3524	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
PPM1H	Q3UYC0;Q3UYC0-2	5301.16	4832	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB10	P61027	772619.0	431	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB12	A2CG35	46005.8	2298	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB12	P35283	8387.43	4241	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB1B	Q9D1G1	407666.0	691	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB29	E9QLQ7;Q91YQ1	15103.9	3499	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB35	Q6PHN9	339638.0	781	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB3A	P63011	36897.9	2529	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB3B	Q9CZT8;A2A7Z6	540.077	7410	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB3D	P35276;D3YWL1;D3YW33	6580.64	4542	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB43	Q8CG50;D3Z444	729320.0	456	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB7A	P51150	1774660.0	195	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB8A	P55258	220274.0	1035	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RAB8B	P61028	52840.0	2171	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RILPL1	Q9JJC6	24217.8	2944	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
RILPL2	Q99LE1	6522.86	4554	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	16849.9	3350	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
SPAG9	Q58A65;F6SH61	67.1601	8445	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
VPS35	Q9EQH3	149465.0	1320	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
SPTAN1	A3KGU7	108359.0	1558	Astrocytes	Fractionated	1	Standard	Astrocytes_Standard
