Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	24.213	9675.0	Neurons	Fractionated	2	div10	Neurons_div10
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	14064.1	3440.0	Neurons	Fractionated	2	div10	Neurons_div10
PPM1H	Q3UYC0;Q3UYC0-2	32608.6	2472.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB10	P61027	1282600.0	243.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB12	A2CG35	105776.0	1371.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB12	P35283	4204.58	5084.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB1B	Q9D1G1	701648.0	403.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB29	E9QLQ7;Q91YQ1	2237.33	5958.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB35	Q6PHN9	352866.0	664.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB3A	P63011	748136.0	383.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB3B	Q9CZT8;A2A7Z6	50125.2	2026.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB3D	P35276;D3YWL1;D3YW33	321832.0	711.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB43	Q8CG50;D3Z444	294.445	8335.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB7A	P51150	1281330.0	244.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB8A	P55258	206719.0	951.0	Neurons	Fractionated	2	div10	Neurons_div10
RAB8B	P61028	77890.2	1616.0	Neurons	Fractionated	2	div10	Neurons_div10
RILPL1	Q9JJC6	2606.63	5742.0	Neurons	Fractionated	2	div10	Neurons_div10
RILPL2	Q99LE1	10328.6	3847.0	Neurons	Fractionated	2	div10	Neurons_div10
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	9672.35	3931.0	Neurons	Fractionated	2	div10	Neurons_div10
SPAG9	Q58A65;F6SH61	24.2337	9674.0	Neurons	Fractionated	2	div10	Neurons_div10
VPS35	Q9EQH3	218241.0	912.0	Neurons	Fractionated	2	div10	Neurons_div10
SPTAN1	A3KGU7	85270.5	1539.0	Neurons	Fractionated	2	div10	Neurons_div10
TUBB4B	P68372	22642400.0	6.0	Neurons	Fractionated	2	div10	Neurons_div10
TUBA1B	P05213	17176100.0	9.0	Neurons	Fractionated	2	div10	Neurons_div10
ACTB	P60710;E9Q1F2	20319500.0	7.0	Neurons	Fractionated	2	div10	Neurons_div10
CKB	Q04447	3464170.0	70.0	Neurons	Fractionated	2	div10	Neurons_div10
CLTC	Q68FD5;Q5SXR6	241491.0	865.0	Neurons	Fractionated	2	div10	Neurons_div10
PKM	P52480-2	1690140.0	186.0	Neurons	Fractionated	2	div10	Neurons_div10
SPTBN1	Q62261	68664.6	1724.0	Neurons	Fractionated	2	div10	Neurons_div10
ATP5A1	Q03265;D3Z6F5	2384510.0	123.0	Neurons	Fractionated	2	div10	Neurons_div10
HSPA8	P63017;Q504P4	2405820.0	122.0	Neurons	Fractionated	2	div10	Neurons_div10
ENO1	P17182;Q6PHC1	2270790.0	131.0	Neurons	Fractionated	2	div10	Neurons_div10
ATP5B	P56480	3344440.0	78.0	Neurons	Fractionated	2	div10	Neurons_div10
GAPDH	P16858;S4R257	6955580.0	21.0	Neurons	Fractionated	2	div10	Neurons_div10
