Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SDHAF2	Q8C6I2;Q8C6I2-3	74962.9570041344	4030.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
TSPYL4	Q8VD63	48366.8158632094	4668.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CBLN4	Q8BME9	86812.1688066797	3829.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RABL2	E9Q9D5;E9Q9D5-1;E9Q9D5-3	28209.254442671	5503.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
RNF141	Q99MB7;H3BJB4	75764.6759927913	4015.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ADCY8	P97490	31607.1951884832	5317.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FAM81A	Q3UXZ6	31009.3230898158	5348.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
ADCY1	O88444	88499.2363492675	3803.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
OSBPL7	A2A716;F8VQM4	4127.26227694884	7504.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
TYMS	P07607	17531.6913939248	6194.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
EXOSC3	Q7TQK4;F6TGV1	62697.3429387108	4304.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CDC27	A2A6Q5;A2A6Q5-3	12015.1058457931	6676.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SLC33A1	Q99J27	20221.6381121906	5987.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
WHSC1L1	Q6P2L6;D3Z197;D3Z357;Q6P2L6-4	4197.7021001858	7498.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
