Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
NRCAM	Q810U4-5	89753.3835414035	3436.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NYAP2	D3Z3N9;Q8BM65;Q8BM65-5;Q8BM65-2;Q8BM65-4;Q8BM65-3	24485.7524427405	5240.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CA10;CAR10	P61215;E9Q2V1	52472.4692880473	4143.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CASKIN2	Q8VHK1	23130.5899263813	5313.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KCNAB1	P63143;Q8CD65;Q3U6C5;Q9D5E9	28955.0189605351	4986.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SNX32	Q80ZJ7	41023.352567767	4515.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
FLRT2	Q8BLU0	25750.0785092298	5152.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ABCB11	Q9QY30;J3QNY6	16219.9174255327	5805.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MPPED2	Q9CZJ0;B1APT1	65338.0269731012	3843.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
SCAF1	Q5U4C3	9603.61144938988	6505.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ARHGEF17	Q80U35	3247.14449215659	7396.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MLLT11	P97783	80022.7333875179	3574.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
LRRN1	Q61809	34396.4945360301	4739.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MED17	Q8VCD5	23520.2233460254	5291.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MGAT5	Q8R4G6	4864.70909572595	7165.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
MDGA2	B2RQF5;P60755	13105.6691430486	6101.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
CCDC85A	E0CX32;Q5SP85-2;Q5SP85-3	52717.4530956367	4138.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
ZNF622	Q91VY9	19059.9961380783	5585.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TINAGL1	H3BJ97;Q99JR5	38061.1816390256	4600.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TMEM209	Q8BRG8;Q8BRG8-2;F8WGT2;Q8BRG8-3	5306.29267482453	7097.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NAB2	Q61127;Q3TYF1;Q61127-2	50314.711330992	4193.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NLGN1	Q99K10;E9QK34	12236.3470523984	6196.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KIF4	P33174	10031.5399565066	6454.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
YIPF5	Q9EQQ2	29038.1334749536	4984.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
R3HDM1	E9Q9Q2;Q80ZH9;A0A087WPF0	9950.49359870088	6462.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NELFE	P19426;P19426-2;G3UY39	13336.2410132961	6070.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
KDM4A	Q8BW72;A2A8L9;Q8BW72-2	2634.85704237207	7488.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NTNG1	Q8R4G0-9;Q8R4G0-5;Q8R4G0-4;F8WJ51;F8WJ50;F8WJ48;Q8R4G0-6;Q8R4G0-8;Q8R4G0-3;Q8R4G0-2;Q8R4G0-7;Q8R4G0;F7CVQ1;Q8R4G0-10	31908.2914482539	4849.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
TEP1	P97499	548.803738707314	7809.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
STX2	Q3TJ55;Q80W45;Q00262	18382.5893673281	5633.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
NFYA	F6TWX0;P23708;F7DFJ2;E0CYF3;Q9DBV7;P23708-2	21858.5765782323	5380.0	Cerebellum	Single shot	1	Standard	Cerebellum_Standard
