Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	0.40501	10071.0	Neurons	Fractionated	3	div05	Neurons_div05
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	7375.8	3843.0	Neurons	Fractionated	3	div05	Neurons_div05
PPM1H	Q3UYC0;Q3UYC0-2	10976.1	3328.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB10	P61027	1156490.0	202.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB12	A2CG35	77839.7	1332.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB12	P35283	3982.06	4719.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB1B	Q9D1G1	461193.0	420.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB29	E9QLQ7;Q91YQ1	2081.23	5671.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB35	Q6PHN9	216913.0	720.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB3A	P63011	442315.0	439.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB3B	Q9CZT8;A2A7Z6	20272.2	2620.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB3D	P35276;D3YWL1;D3YW33	90470.2	1220.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB43	Q8CG50;D3Z444	0.0		Neurons	Fractionated	3	div05	Neurons_div05
RAB7A	P51150	822855.0	266.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB8A	P55258	123867.0	1037.0	Neurons	Fractionated	3	div05	Neurons_div05
RAB8B	P61028	30415.6	2187.0	Neurons	Fractionated	3	div05	Neurons_div05
RILPL1	Q9JJC6	1185.81	6470.0	Neurons	Fractionated	3	div05	Neurons_div05
RILPL2	Q99LE1	6382.8	4075.0	Neurons	Fractionated	3	div05	Neurons_div05
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	6790.91	3972.0	Neurons	Fractionated	3	div05	Neurons_div05
SPAG9	Q58A65;F6SH61	11.9966	9909.0	Neurons	Fractionated	3	div05	Neurons_div05
VPS35	Q9EQH3	115999.0	1069.0	Neurons	Fractionated	3	div05	Neurons_div05
SPTAN1	A3KGU7	54681.3	1603.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBB4B	P68372	15042600.0	9.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBA1B	P05213	10881800.0	13.0	Neurons	Fractionated	3	div05	Neurons_div05
ACTB	P60710;E9Q1F2	15274600.0	8.0	Neurons	Fractionated	3	div05	Neurons_div05
CKB	Q04447	2205510.0	83.0	Neurons	Fractionated	3	div05	Neurons_div05
CLTC	Q68FD5;Q5SXR6	132277.0	992.0	Neurons	Fractionated	3	div05	Neurons_div05
PKM	P52480-2	1252100.0	183.0	Neurons	Fractionated	3	div05	Neurons_div05
SPTBN1	Q62261	30503.5	2182.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP5A1	Q03265;D3Z6F5	1340090.0	166.0	Neurons	Fractionated	3	div05	Neurons_div05
HSPA8	P63017;Q504P4	1524050.0	139.0	Neurons	Fractionated	3	div05	Neurons_div05
ENO1	P17182;Q6PHC1	1655560.0	129.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP5B	P56480	1745370.0	120.0	Neurons	Fractionated	3	div05	Neurons_div05
GAPDH	P16858;S4R257	4467590.0	26.0	Neurons	Fractionated	3	div05	Neurons_div05
ACO2	Q99KI0	351593.0	504.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	112893.0	1083.0	Neurons	Fractionated	3	div05	Neurons_div05
ALDOA	A6ZI44	458968.0	421.0	Neurons	Fractionated	3	div05	Neurons_div05
YWHAE	P62259;D6REF3	7682880.0	16.0	Neurons	Fractionated	3	div05	Neurons_div05
DPYSL2	O08553	2321150.0	75.0	Neurons	Fractionated	3	div05	Neurons_div05
DYNC1H1	Q9JHU4	36633.5	1980.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBB2B	Q9CWF2	5186090.0	20.0	Neurons	Fractionated	3	div05	Neurons_div05
MDH2	P08249	2275920.0	77.0	Neurons	Fractionated	3	div05	Neurons_div05
HSP90AB1	P11499	1228690.0	188.0	Neurons	Fractionated	3	div05	Neurons_div05
MAP1B	P14873	153255.0	903.0	Neurons	Fractionated	3	div05	Neurons_div05
DNM1	P39053-4;P39053	67603.7	1428.0	Neurons	Fractionated	3	div05	Neurons_div05
STXBP1	O08599-2	355631.0	501.0	Neurons	Fractionated	3	div05	Neurons_div05
CNP	P16330;P16330-2	4790.96	4471.0	Neurons	Fractionated	3	div05	Neurons_div05
VDAC1	Q60932-2;Q60932;F2Z471	1761250.0	119.0	Neurons	Fractionated	3	div05	Neurons_div05
SYN1	O88935;O88935-3	105765.0	1111.0	Neurons	Fractionated	3	div05	Neurons_div05
MAP2	P20357	88905.9	1229.0	Neurons	Fractionated	3	div05	Neurons_div05
NEFM	P08553	49700.7	1677.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP1A3	Q6PIC6	94523.5	1195.0	Neurons	Fractionated	3	div05	Neurons_div05
MAP1A	A2ARP8;Q9QYR6-2	4734.86	4488.0	Neurons	Fractionated	3	div05	Neurons_div05
MBP	P04370-4;F6RT34	1718.48	5957.0	Neurons	Fractionated	3	div05	Neurons_div05
NSF	P46460	53967.8	1612.0	Neurons	Fractionated	3	div05	Neurons_div05
PLP1	P60202;P60202-2	1784.75	5895.0	Neurons	Fractionated	3	div05	Neurons_div05
PPIA;GM5160	P17742;F8VPN3	12517500.0	12.0	Neurons	Fractionated	3	div05	Neurons_div05
CRMP1	Q6P1J1	1378670.0	162.0	Neurons	Fractionated	3	div05	Neurons_div05
GPI	P06745	183728.0	809.0	Neurons	Fractionated	3	div05	Neurons_div05
PGK1	P09411;S4R2M7	741921.0	282.0	Neurons	Fractionated	3	div05	Neurons_div05
HK1	P17710-3;P17710;G3UVV4;P17710-4	79384.4	1315.0	Neurons	Fractionated	3	div05	Neurons_div05
NEFL	P08551	36044.7	2000.0	Neurons	Fractionated	3	div05	Neurons_div05
PGAM1	Q9DBJ1	2112500.0	90.0	Neurons	Fractionated	3	div05	Neurons_div05
EEF1A1	P10126;D3YZ68	2835950.0	50.0	Neurons	Fractionated	3	div05	Neurons_div05
ALDOC	P05063	160590.0	871.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP6V1A	P50516;P50516-2	231775.0	689.0	Neurons	Fractionated	3	div05	Neurons_div05
GNAO1	P18872	2552760.0	65.0	Neurons	Fractionated	3	div05	Neurons_div05
GOT2	P05202	628634.0	331.0	Neurons	Fractionated	3	div05	Neurons_div05
HSP90AA1	P07901	559364.0	364.0	Neurons	Fractionated	3	div05	Neurons_div05
GOT1	P05201	194917.0	770.0	Neurons	Fractionated	3	div05	Neurons_div05
ENO2	P17183;D3Z6E4	169818.0	848.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBB3	Q9ERD7	2979870.0	47.0	Neurons	Fractionated	3	div05	Neurons_div05
HSPA4	Q3U2G2;Q61316	200853.0	754.0	Neurons	Fractionated	3	div05	Neurons_div05
VCP	Q01853	366406.0	489.0	Neurons	Fractionated	3	div05	Neurons_div05
TPI1	P17751;H7BXC3	633214.0	330.0	Neurons	Fractionated	3	div05	Neurons_div05
AP2B1	Q9DBG3;Q9DBG3-2;H3BIY9;H3BKM0	149095.0	924.0	Neurons	Fractionated	3	div05	Neurons_div05
SLC25A5	P51881	1896410.0	106.0	Neurons	Fractionated	3	div05	Neurons_div05
YWHAZ	P63101	3713840.0	34.0	Neurons	Fractionated	3	div05	Neurons_div05
MYH10	Q5SV64	95368.9	1187.0	Neurons	Fractionated	3	div05	Neurons_div05
HSPD1	P63038	548907.0	370.0	Neurons	Fractionated	3	div05	Neurons_div05
CFL1	P18760;F8WGL3	16277900.0	7.0	Neurons	Fractionated	3	div05	Neurons_div05
NCAM1	P13595;P13595-3	388270.0	473.0	Neurons	Fractionated	3	div05	Neurons_div05
MDH1	P14152	980902.0	229.0	Neurons	Fractionated	3	div05	Neurons_div05
GDI2	Q61598;Q61598-2	895069.0	247.0	Neurons	Fractionated	3	div05	Neurons_div05
INA	P46660	178897.0	820.0	Neurons	Fractionated	3	div05	Neurons_div05
IDH3B	Q91VA7	331046.0	526.0	Neurons	Fractionated	3	div05	Neurons_div05
SYT1	P46096	203809.0	745.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP5H;GM10250	Q9DCX2;G3X9L6;B1ASE2	2187380.0	84.0	Neurons	Fractionated	3	div05	Neurons_div05
SPTBN2	Q68FG2	11840.4	3232.0	Neurons	Fractionated	3	div05	Neurons_div05
GDI1	P50396	528853.0	381.0	Neurons	Fractionated	3	div05	Neurons_div05
ANK2	Q8C8R3-4;S4R291;S4R245	4859.18	4450.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP1B1	P14094	590721.0	353.0	Neurons	Fractionated	3	div05	Neurons_div05
GLUL	P15105	21016.5	2576.0	Neurons	Fractionated	3	div05	Neurons_div05
UBA1	Q02053	348113.0	509.0	Neurons	Fractionated	3	div05	Neurons_div05
GLUD1	P26443	128033.0	1018.0	Neurons	Fractionated	3	div05	Neurons_div05
LDHB	P16125;D3Z7F0	723902.0	293.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP6V1B2	P62814	226900.0	700.0	Neurons	Fractionated	3	div05	Neurons_div05
CAMK2A	F8WIS9	10799.3	3344.0	Neurons	Fractionated	3	div05	Neurons_div05
KXD1;UBA52	E9QNP0;E9Q4P0;P62984;E9Q9J0	4112520.0	29.0	Neurons	Fractionated	3	div05	Neurons_div05
CAMK2B	Q5SVJ0	301884.0	568.0	Neurons	Fractionated	3	div05	Neurons_div05
PRDX6	Q6GT24;O08709;D3Z0Y2	516846.0	388.0	Neurons	Fractionated	3	div05	Neurons_div05
MYH9	Q8VDD5	18977.9	2689.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP1A1	Q8VDN2	25517.5	2362.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBB5	P99024	1438800.0	152.0	Neurons	Fractionated	3	div05	Neurons_div05
HSPA9	P38647	242105.0	673.0	Neurons	Fractionated	3	div05	Neurons_div05
SLC25A4	P48962	844089.0	255.0	Neurons	Fractionated	3	div05	Neurons_div05
VIM	P20152	279842.0	602.0	Neurons	Fractionated	3	div05	Neurons_div05
GFAP	P03995	29294.9	2234.0	Neurons	Fractionated	3	div05	Neurons_div05
CANX	P35564	245042.0	667.0	Neurons	Fractionated	3	div05	Neurons_div05
ABAT	P61922;P61922-2	44308.8	1776.0	Neurons	Fractionated	3	div05	Neurons_div05
PPP2R1A	Q76MZ3	356807.0	500.0	Neurons	Fractionated	3	div05	Neurons_div05
UQCRC2	Q9DB77	557296.0	366.0	Neurons	Fractionated	3	div05	Neurons_div05
SLC1A2	P43006;P43006-2	3430.13	4950.0	Neurons	Fractionated	3	div05	Neurons_div05
PYGB	Q8CI94	71698.8	1395.0	Neurons	Fractionated	3	div05	Neurons_div05
NDUFS1	Q91VD9	87648.0	1244.0	Neurons	Fractionated	3	div05	Neurons_div05
ATP5O	Q9DB20	1995240.0	99.0	Neurons	Fractionated	3	div05	Neurons_div05
GSTM1	P10649;A2AE89	266740.0	624.0	Neurons	Fractionated	3	div05	Neurons_div05
CNTN1	P12960	25496.8	2364.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBB4A	Q9D6F9	396347.0	469.0	Neurons	Fractionated	3	div05	Neurons_div05
PLEC	Q9QXS1;Q9QXS1-2	243.245	8359.0	Neurons	Fractionated	3	div05	Neurons_div05
VSNL1	P62761	324225.0	537.0	Neurons	Fractionated	3	div05	Neurons_div05
PEBP1	P70296;D3Z1V4;D6RHS6	3462060.0	37.0	Neurons	Fractionated	3	div05	Neurons_div05
CKMT1	P30275;A2ARP5	26953.2	2309.0	Neurons	Fractionated	3	div05	Neurons_div05
ACTN4	P57780	48735.4	1696.0	Neurons	Fractionated	3	div05	Neurons_div05
CA2	P00920	10909.3	3334.0	Neurons	Fractionated	3	div05	Neurons_div05
GSTP1	P19157	925306.0	243.0	Neurons	Fractionated	3	div05	Neurons_div05
WDR1	O88342	215237.0	722.0	Neurons	Fractionated	3	div05	Neurons_div05
PRDX2	Q61171;D3Z4A4	3717820.0	33.0	Neurons	Fractionated	3	div05	Neurons_div05
PDHB	Q9D051	402537.0	462.0	Neurons	Fractionated	3	div05	Neurons_div05
OGDH	Q60597-3;Q60597-2	43979.2	1785.0	Neurons	Fractionated	3	div05	Neurons_div05
HSPA5	P20029	338652.0	514.0	Neurons	Fractionated	3	div05	Neurons_div05
HIST1H2AF;HIST1H2AB;HIST1H2AK;HIST1H2AH	Q8CGP5;P22752;Q8CGP7;Q8CGP6	64803000.0	2.0	Neurons	Fractionated	3	div05	Neurons_div05
HNRNPK;GM7964	P61979-2;P61979;H3BLL4;D3YWG1;H3BK96	1306610.0	172.0	Neurons	Fractionated	3	div05	Neurons_div05
HSP90B1	P08113	236232.0	683.0	Neurons	Fractionated	3	div05	Neurons_div05
CALR	P14211	560082.0	362.0	Neurons	Fractionated	3	div05	Neurons_div05
YWHAH	P68510	1142830.0	204.0	Neurons	Fractionated	3	div05	Neurons_div05
DPYSL3	E9PWE8;Q3TT92	1275020.0	176.0	Neurons	Fractionated	3	div05	Neurons_div05
TNR	Q8BYI9;Q8BYI9-2	944.621	6766.0	Neurons	Fractionated	3	div05	Neurons_div05
PRDX5	P99029-2;P99029;H3BJQ7;G3UZJ4	1121620.0	207.0	Neurons	Fractionated	3	div05	Neurons_div05
DLAT	Q8BMF4	92636.2	1208.0	Neurons	Fractionated	3	div05	Neurons_div05
UCHL1	Q9R0P9	4904400.0	24.0	Neurons	Fractionated	3	div05	Neurons_div05
IMMT	Q8CAQ8-2	101846.0	1137.0	Neurons	Fractionated	3	div05	Neurons_div05
TUBA4A	P68368	11533.1	3265.0	Neurons	Fractionated	3	div05	Neurons_div05
EEF2	P58252	437947.0	441.0	Neurons	Fractionated	3	div05	Neurons_div05
GNB2	P62880;E9QKR0;D3Z1M1;D3YZX3	1833870.0	112.0	Neurons	Fractionated	3	div05	Neurons_div05
HNRNPA2B1	O88569;O88569-2	2075750.0	92.0	Neurons	Fractionated	3	div05	Neurons_div05
CS	Q9CZU6	518003.0	387.0	Neurons	Fractionated	3	div05	Neurons_div05
LDHA	P06151;G5E8N5;D3Z736	725370.0	292.0	Neurons	Fractionated	3	div05	Neurons_div05
