Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LPCAT4	Q6NVG1	1583.2	6381.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
NUDCD1	Q6PIP5	24537.4	2913.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DPP9	Q8BVG4;Q8BVG4-2	2987.98	5615.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
OSBPL3	D3YTT6;D3Z194	5849.05	4729.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HNMT	Q91VF2	25446.0	2870.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PCBD1	P61458	7530.28	4393.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TBK1	Q9WUN2	8827.51	4166.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DUSP15	Q8R4V2	94299.3	1591.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TRIP12	G5E870	5625.68	4781.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MKL2	P59759;Q5DTZ3;G3X8R8	3494.9	5420.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TMEM30A	Q8VEK0	110699.0	1441.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MOGS	Q80UM7	18704.1	3232.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TGFBRAP1	Q3UR70	2447.96	5868.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
DAP3	Q9ER88;G3X9M0;Q9ER88-2;G3UWZ6;G3UWM7;G3UWJ4;G3UZC0	30310.5	2672.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
