Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	1.25186	9993.0	Neurons	Fractionated	1	div05	Neurons_div05
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	8840.41	3489.0	Neurons	Fractionated	1	div05	Neurons_div05
PPM1H	Q3UYC0;Q3UYC0-2	16608.1	2717.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB10	P61027	939011.0	218.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB12	A2CG35	84450.0	1212.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB12	P35283	9328.86	3416.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB1B	Q9D1G1	368830.0	458.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB29	E9QLQ7;Q91YQ1	1317.05	6226.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB35	Q6PHN9	254252.0	603.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB3A	P63011	362385.0	467.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB3B	Q9CZT8;A2A7Z6	18338.7	2607.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB3D	P35276;D3YWL1;D3YW33	91524.1	1160.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB43	Q8CG50;D3Z444	345.005	7922.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB7A	P51150	733620.0	276.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB8A	P55258	133314.0	917.0	Neurons	Fractionated	1	div05	Neurons_div05
RAB8B	P61028	55339.1	1515.0	Neurons	Fractionated	1	div05	Neurons_div05
RILPL1	Q9JJC6	907.845	6761.0	Neurons	Fractionated	1	div05	Neurons_div05
RILPL2	Q99LE1	3352.18	4868.0	Neurons	Fractionated	1	div05	Neurons_div05
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	5187.66	4222.0	Neurons	Fractionated	1	div05	Neurons_div05
SPAG9	Q58A65;F6SH61	18.9421	9752.0	Neurons	Fractionated	1	div05	Neurons_div05
VPS35	Q9EQH3	97807.0	1112.0	Neurons	Fractionated	1	div05	Neurons_div05
SPTAN1	A3KGU7	38907.8	1793.0	Neurons	Fractionated	1	div05	Neurons_div05
TUBB4B	P68372	11858800.0	9.0	Neurons	Fractionated	1	div05	Neurons_div05
TUBA1B	P05213	10543400.0	11.0	Neurons	Fractionated	1	div05	Neurons_div05
ACTB	P60710;E9Q1F2	15157800.0	7.0	Neurons	Fractionated	1	div05	Neurons_div05
CKB	Q04447	2173770.0	77.0	Neurons	Fractionated	1	div05	Neurons_div05
CLTC	Q68FD5;Q5SXR6	127753.0	948.0	Neurons	Fractionated	1	div05	Neurons_div05
PKM	P52480-2	1215880.0	167.0	Neurons	Fractionated	1	div05	Neurons_div05
SPTBN1	Q62261	30989.6	2033.0	Neurons	Fractionated	1	div05	Neurons_div05
ATP5A1	Q03265;D3Z6F5	1302370.0	158.0	Neurons	Fractionated	1	div05	Neurons_div05
HSPA8	P63017;Q504P4	1454460.0	132.0	Neurons	Fractionated	1	div05	Neurons_div05
ENO1	P17182;Q6PHC1	1652480.0	114.0	Neurons	Fractionated	1	div05	Neurons_div05
ATP5B	P56480	1970620.0	89.0	Neurons	Fractionated	1	div05	Neurons_div05
GAPDH	P16858;S4R257	3845260.0	34.0	Neurons	Fractionated	1	div05	Neurons_div05
ACO2	Q99KI0	362756.0	465.0	Neurons	Fractionated	1	div05	Neurons_div05
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	114290.0	1017.0	Neurons	Fractionated	1	div05	Neurons_div05
ALDOA	A6ZI44	528403.0	348.0	Neurons	Fractionated	1	div05	Neurons_div05
YWHAE	P62259;D6REF3	7956420.0	15.0	Neurons	Fractionated	1	div05	Neurons_div05
DPYSL2	O08553	1882570.0	96.0	Neurons	Fractionated	1	div05	Neurons_div05
DYNC1H1	Q9JHU4	34311.1	1942.0	Neurons	Fractionated	1	div05	Neurons_div05
TUBB2B	Q9CWF2	5103580.0	23.0	Neurons	Fractionated	1	div05	Neurons_div05
MDH2	P08249	2253760.0	71.0	Neurons	Fractionated	1	div05	Neurons_div05
HSP90AB1	P11499	1266060.0	165.0	Neurons	Fractionated	1	div05	Neurons_div05
MAP1B	P14873	128982.0	942.0	Neurons	Fractionated	1	div05	Neurons_div05
DNM1	P39053-4;P39053	72931.9	1319.0	Neurons	Fractionated	1	div05	Neurons_div05
STXBP1	O08599-2	374336.0	455.0	Neurons	Fractionated	1	div05	Neurons_div05
CNP	P16330;P16330-2	6228.27	3954.0	Neurons	Fractionated	1	div05	Neurons_div05
VDAC1	Q60932-2;Q60932;F2Z471	1923950.0	93.0	Neurons	Fractionated	1	div05	Neurons_div05
SYN1	O88935;O88935-3	99609.2	1097.0	Neurons	Fractionated	1	div05	Neurons_div05
MAP2	P20357	78633.5	1255.0	Neurons	Fractionated	1	div05	Neurons_div05
NEFM	P08553	28384.5	2134.0	Neurons	Fractionated	1	div05	Neurons_div05
ATP1A3	Q6PIC6	87357.2	1187.0	Neurons	Fractionated	1	div05	Neurons_div05
MAP1A	A2ARP8;Q9QYR6-2	5311.98	4195.0	Neurons	Fractionated	1	div05	Neurons_div05
MBP	P04370-4;F6RT34	11929.7	3086.0	Neurons	Fractionated	1	div05	Neurons_div05
NSF	P46460	58956.8	1464.0	Neurons	Fractionated	1	div05	Neurons_div05
PLP1	P60202;P60202-2	2642.28	5221.0	Neurons	Fractionated	1	div05	Neurons_div05
PPIA;GM5160	P17742;F8VPN3	11690400.0	10.0	Neurons	Fractionated	1	div05	Neurons_div05
CRMP1	Q6P1J1	1123770.0	186.0	Neurons	Fractionated	1	div05	Neurons_div05
