Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	0.0		Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
LRRK2	Q5S006	4.52172	8957.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	16310.1	3144.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
PPM1H	Q3UYC0;Q3UYC0-2	8111.49	4023.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB10	P61027	658350.0	383.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB12	A2CG35	23870.7	2705.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB1B	Q9D1G1	619187.0	399.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB29	E9QLQ7;Q91YQ1	6235.94	4382.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB35	Q6PHN9	156342.0	1016.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB3A	P63011	167701.0	979.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB3B	Q9CZT8;A2A7Z6	12834.1	3437.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB3D	P35276;D3YWL1;D3YW33	98540.6	1339.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB43	Q8CG50;D3Z444	2423.77	5644.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB7A	P51150	1251050.0	238.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB8A	P55258	193222.0	890.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RAB8B	P61028	125279.0	1150.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RILPL1	Q9JJC6	8421.82	3967.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
RILPL2	Q99LE1	19602.2	2935.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	14850.3	3246.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
SPAG9	Q58A65;F6SH61	57.5277	8641.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
VPS35	Q9EQH3	85911.2	1438.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
SPTAN1	A3KGU7	45665.8	1999.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
TUBB4B	P68372	5823510.0	46.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
TUBA1B	P05213	6738400.0	31.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ACTB	P60710;E9Q1F2	23102900.0	7.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
CKB	Q04447	5718870.0	47.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
CLTC	Q68FD5;Q5SXR6	145740.0	1061.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
PKM	P52480-2	2255230.0	128.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
SPTBN1	Q62261	33822.9	2284.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ATP5A1	Q03265;D3Z6F5	2203870.0	130.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
HSPA8	P63017;Q504P4	3550390.0	74.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ENO1	P17182;Q6PHC1	4909070.0	56.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ATP5B	P56480	2371620.0	119.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
GAPDH	P16858;S4R257	6513550.0	35.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ACO2	Q99KI0	455598.0	501.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	119146.0	1184.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ALDOA	A6ZI44	2792370.0	103.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
YWHAE	P62259;D6REF3	7050840.0	28.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
DPYSL2	O08553	1400830.0	208.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
DYNC1H1	Q9JHU4	23542.8	2723.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
TUBB2B	Q9CWF2	4154660.0	63.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MDH2	P08249	3311080.0	79.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
HSP90AB1	P11499	3109550.0	85.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MAP1B	P14873	60212.5	1738.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
DNM1	P39053-4;P39053	33368.0	2299.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
STXBP1	O08599-2	43286.8	2052.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
CNP	P16330;P16330-2	678164.0	373.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
VDAC1	Q60932-2;Q60932;F2Z471	2090120.0	137.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
SYN1	O88935;O88935-3	13161.9	3391.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MAP2	P20357	31543.4	2349.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
NEFM	P08553	107805.0	1279.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
ATP1A3	Q6PIC6	11001.0	3614.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MAP1A	A2ARP8;Q9QYR6-2	13300.6	3379.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
MBP	P04370-4;F6RT34	592788.0	407.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
NSF	P46460	63360.0	1685.0	Oligodendrocytes	Fractionated	2	div1_	Oligodendrocytes_div1_
