Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
ACOT7	Q91V12	733708.5707	353.0	FAK	Single shot	1	Standard	FAK_Standard
NHP2	Q9CRB2	208292.36	977.0	FAK	Single shot	1	Standard	FAK_Standard
EIF1AX	Q8BMJ3	302068.2815	734.0	FAK	Single shot	1	Standard	FAK_Standard
FHL3	Q9R059	196653.8441	1029.0	FAK	Single shot	1	Standard	FAK_Standard
CCDC124	Q9D8X2	497258.3884	486.0	FAK	Single shot	1	Standard	FAK_Standard
SPCS1	Q9D958	410895.6474	576.0	FAK	Single shot	1	Standard	FAK_Standard
HADH	Q61425	244468.3627	870.0	FAK	Single shot	1	Standard	FAK_Standard
NARS1	Q8BP47	408047.8252	583.0	FAK	Single shot	1	Standard	FAK_Standard
AP2M1	P84091	388548.1648	608.0	FAK	Single shot	1	Standard	FAK_Standard
ADRM1	Q9JKV1	259900.4133	838.0	FAK	Single shot	1	Standard	FAK_Standard
PPIL1	Q9D0W5	325714.1639	694.0	FAK	Single shot	1	Standard	FAK_Standard
UFC1	Q9CR09	196877.6067	1026.0	FAK	Single shot	1	Standard	FAK_Standard
H2AC21	Q64522	134112.2921	1307.0	FAK	Single shot	1	Standard	FAK_Standard
MAPRE1	Q61166	507924.4779	470.0	FAK	Single shot	1	Standard	FAK_Standard
ANXA6	P14824	725224.9408	355.0	FAK	Single shot	1	Standard	FAK_Standard
GAR1	Q9CY66	233562.2439	903.0	FAK	Single shot	1	Standard	FAK_Standard
ANKRD46	Q8BTZ5	197923.6868	1021.0	FAK	Single shot	1	Standard	FAK_Standard
TMED10	Q9D1D4	414251.0195	573.0	FAK	Single shot	1	Standard	FAK_Standard
ACTG1	P63260	263517.627	830.0	FAK	Single shot	1	Standard	FAK_Standard
REXO2	Q9D8S4	426194.1802	561.0	FAK	Single shot	1	Standard	FAK_Standard
EIF2S3X	Q9Z0N1	298248.1729	741.0	FAK	Single shot	1	Standard	FAK_Standard
SNRPA	Q62189	242744.4543	877.0	FAK	Single shot	1	Standard	FAK_Standard
SPR	Q64105	297915.5043	743.0	FAK	Single shot	1	Standard	FAK_Standard
GLUD1	P26443	408791.0387	580.0	FAK	Single shot	1	Standard	FAK_Standard
EIF4B	Q8BGD9	537717.359	454.0	FAK	Single shot	1	Standard	FAK_Standard
MPC1	P63030	327527.036	690.0	FAK	Single shot	1	Standard	FAK_Standard
PLP2	Q9R1Q7	108609.927	1505.0	FAK	Single shot	1	Standard	FAK_Standard
KHSRP	Q3U0V1	287389.393	773.0	FAK	Single shot	1	Standard	FAK_Standard
NOP58	Q6DFW4	223894.2181	935.0	FAK	Single shot	1	Standard	FAK_Standard
PPIC	P30412	1047869.975	254.0	FAK	Single shot	1	Standard	FAK_Standard
PSMC6	P62334	289867.9377	763.0	FAK	Single shot	1	Standard	FAK_Standard
TMEM256	Q5F285	274133.1909	805.0	FAK	Single shot	1	Standard	FAK_Standard
GLRX3	Q9CQM9	247801.9329	868.0	FAK	Single shot	1	Standard	FAK_Standard
IMPDH2	P24547	224579.9204	933.0	FAK	Single shot	1	Standard	FAK_Standard
ARF6	P62331	240729.4865	885.0	FAK	Single shot	1	Standard	FAK_Standard
HADHB	Q99JY0	384598.3012	614.0	FAK	Single shot	1	Standard	FAK_Standard
RAB21	P35282	380739.7131	620.0	FAK	Single shot	1	Standard	FAK_Standard
SSBP1	Q9CYR0	295323.2726	750.0	FAK	Single shot	1	Standard	FAK_Standard
ERGIC1	Q9DC16	575442.0939	432.0	FAK	Single shot	1	Standard	FAK_Standard
MAPK1	P63085	576462.4733	430.0	FAK	Single shot	1	Standard	FAK_Standard
FTL1	P29391	549356.3811	444.0	FAK	Single shot	1	Standard	FAK_Standard
UBA1	Q02053	258974.8782	842.0	FAK	Single shot	1	Standard	FAK_Standard
SRP14	P16254	320633.9217	700.0	FAK	Single shot	1	Standard	FAK_Standard
CTTN	Q60598	363368.6661	637.0	FAK	Single shot	1	Standard	FAK_Standard
GNG12	Q9DAS9	445348.7936	539.0	FAK	Single shot	1	Standard	FAK_Standard
PHF5A	P83870	324709.9124	696.0	FAK	Single shot	1	Standard	FAK_Standard
PRAF2	Q9JIG8	408050.243	582.0	FAK	Single shot	1	Standard	FAK_Standard
TARDBP	Q921F2	278560.4396	794.0	FAK	Single shot	1	Standard	FAK_Standard
CDK4	P30285	241160.9003	883.0	FAK	Single shot	1	Standard	FAK_Standard
SNRPC	Q62241	237511.9091	895.0	FAK	Single shot	1	Standard	FAK_Standard
HSPA4	Q61316	284266.0323	780.0	FAK	Single shot	1	Standard	FAK_Standard
MBNL2	Q8C181	294304.2773	753.0	FAK	Single shot	1	Standard	FAK_Standard
ELOC	P83940	372497.5367	632.0	FAK	Single shot	1	Standard	FAK_Standard
