Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	77.2675	8313.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
LRRK2	Q5S006	244.744	7782.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	9588.57	3819.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
PPM1H	Q3UYC0;Q3UYC0-2	588.585	7038.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB10	P61027	697801.0	438.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB12	A2CG35	46320.2	2143.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB12	P35283	5992.47	4384.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB1B	Q9D1G1	341754.0	718.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB29	E9QLQ7;Q91YQ1	16476.1	3160.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB35	Q6PHN9	360302.0	694.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB3A	P63011	45715.8	2155.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB3B	Q9CZT8;A2A7Z6	300.916	7638.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB3D	P35276;D3YWL1;D3YW33	9513.71	3829.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB43	Q8CG50;D3Z444	1048450.0	311.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB7A	P51150	1356230.0	248.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB8A	P55258	227133.0	934.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RAB8B	P61028	103335.0	1467.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RILPL1	Q9JJC6	20195.1	2955.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
RILPL2	Q99LE1	1148.46	6383.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	12613.1	3465.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
SPAG9	Q58A65;F6SH61	71.0336	8342.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
VPS35	Q9EQH3	97693.1	1507.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
SPTAN1	A3KGU7	82625.0	1657.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
TUBB4B	P68372	5660500.0	50.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
TUBA1B	P05213	5525010.0	51.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ACTB	P60710;E9Q1F2	28305200.0	5.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
CKB	Q04447	11498200.0	17.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
CLTC	Q68FD5;Q5SXR6	137725.0	1292.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
PKM	P52480-2	1828480.0	183.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
SPTBN1	Q62261	75027.2	1733.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ATP5A1	Q03265;D3Z6F5	2115920.0	152.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
HSPA8	P63017;Q504P4	3066940.0	96.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ENO1	P17182;Q6PHC1	7250600.0	36.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ATP5B	P56480	2478470.0	127.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
GAPDH	P16858;S4R257	8200970.0	28.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ACO2	Q99KI0	539720.0	535.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	261697.0	863.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ALDOA	A6ZI44	3897920.0	72.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
YWHAE	P62259;D6REF3	12455000.0	15.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
DPYSL2	O08553	1467980.0	232.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
DYNC1H1	Q9JHU4	21299.7	2887.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
TUBB2B	Q9CWF2	2158980.0	149.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MDH2	P08249	3699410.0	77.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
HSP90AB1	P11499	2211460.0	144.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MAP1B	P14873	31188.5	2503.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
DNM1	P39053-4;P39053	21629.1	2874.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
STXBP1	O08599-2	27759.8	2608.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
CNP	P16330;P16330-2	144360.0	1261.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
VDAC1	Q60932-2;Q60932;F2Z471	4472340.0	65.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
SYN1	O88935;O88935-3	1583.15	6022.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MAP2	P20357	22330.3	2842.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
NEFM	P08553	382298.0	668.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
ATP1A3	Q6PIC6	2451.13	5508.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MAP1A	A2ARP8;Q9QYR6-2	5447.82	4474.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
MBP	P04370-4;F6RT34	12886.5	3442.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
NSF	P46460	31933.4	2480.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
PLP1	P60202;P60202-2	78334.0	1698.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
PPIA;GM5160	P17742;F8VPN3	30006000.0	4.0	Astrocytes	Fractionated	3	Standard	Astrocytes_Standard
