Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
MAPK14	P47811;P47811-4;B2KF35;P47811-2;B2KF34	219060.0	1233.0	Microglia	Fractionated	3	adult	Microglia_adult
COG8	Q9JJA2	9279.5	4404.0	Microglia	Fractionated	3	adult	Microglia_adult
HS2ST1	Q8R3H7	33285.7	2975.0	Microglia	Fractionated	3	adult	Microglia_adult
HSD17B8;H2-KE6	P50171;P50171-2;G3UX44	80913.3	2036.0	Microglia	Fractionated	3	adult	Microglia_adult
BNIP3	O55003	2190.55	5865.0	Microglia	Fractionated	3	adult	Microglia_adult
DNM1L	Q8K1M6;Q8K1M6-2;Q8K1M6-4	377.127	7023.0	Microglia	Fractionated	3	adult	Microglia_adult
RMND5A	Q80YQ8;F6V8A7	17066.0	3689.0	Microglia	Fractionated	3	adult	Microglia_adult
NDUFAF7	Q9CWG8;Q9CWG8-2	6926.63	4737.0	Microglia	Fractionated	3	adult	Microglia_adult
DEGS1	O09005	187523.0	1352.0	Microglia	Fractionated	3	adult	Microglia_adult
EIF2B1	Q99LC8;D3Z151	40291.7	2749.0	Microglia	Fractionated	3	adult	Microglia_adult
SPAG7	Q7TNE3;Q5SX56	34440.2	2930.0	Microglia	Fractionated	3	adult	Microglia_adult
SELO	Q9DBC0	4061.95	5286.0	Microglia	Fractionated	3	adult	Microglia_adult
CWC27	Q3TKY6	35260.1	2898.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL47	Q8K2Y7	56619.2	2418.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL28	Q9D1B9	68398.4	2201.0	Microglia	Fractionated	3	adult	Microglia_adult
CP	Q61147;E9PZD8	502.525	6859.0	Microglia	Fractionated	3	adult	Microglia_adult
TPR	Q7M739	1524.23	6155.0	Microglia	Fractionated	3	adult	Microglia_adult
GAREM	Q3UFT3;Q3UFT3-2	755.451	6657.0	Microglia	Fractionated	3	adult	Microglia_adult
RNF2	Q9CQJ4;A0A087WRE9	35514.5	2889.0	Microglia	Fractionated	3	adult	Microglia_adult
POLB	Q8K409	11352.5	4182.0	Microglia	Fractionated	3	adult	Microglia_adult
STX17	Q9D0I4;B1AVI2;Q9D614	37621.2	2821.0	Microglia	Fractionated	3	adult	Microglia_adult
HBS1L	Q69ZS7;Q69ZS7-2	7249.22	4679.0	Microglia	Fractionated	3	adult	Microglia_adult
CLPX	Q9JHS4	13466.2	3982.0	Microglia	Fractionated	3	adult	Microglia_adult
FAM98C	E9PYD1;D3YXS7;F6ZXW2;F6S0H0	31412.8	3031.0	Microglia	Fractionated	3	adult	Microglia_adult
SNF8	Q9CZ28;A2A6M1	59783.7	2350.0	Microglia	Fractionated	3	adult	Microglia_adult
PPIL4	Q9CXG3	12376.8	4090.0	Microglia	Fractionated	3	adult	Microglia_adult
DNAJC10	Q9DC23	20841.8	3466.0	Microglia	Fractionated	3	adult	Microglia_adult
URM1	Q9D2P4	430398.0	790.0	Microglia	Fractionated	3	adult	Microglia_adult
FKBP5	Q64378	56568.4	2419.0	Microglia	Fractionated	3	adult	Microglia_adult
TMEM126A	Q9D8Y1	35467.7	2892.0	Microglia	Fractionated	3	adult	Microglia_adult
IGF2R	Q07113	3067.97	5571.0	Microglia	Fractionated	3	adult	Microglia_adult
JAKMIP3	Q5DTN8;E9Q7K7;Q5DTN8-2;Q5DTN8-3	1119.32	6381.0	Microglia	Fractionated	3	adult	Microglia_adult
EIF6	O55135	579630.0	638.0	Microglia	Fractionated	3	adult	Microglia_adult
ALG10B	Q3UGP8	5013.38	5087.0	Microglia	Fractionated	3	adult	Microglia_adult
PNPLA6	Q3TRM4;Q3TRM4-2;Q3TRM4-3;Q3TRM4-4	769.225	6646.0	Microglia	Fractionated	3	adult	Microglia_adult
RNF40	Q3U319	3723.88	5371.5	Microglia	Fractionated	3	adult	Microglia_adult
TTC9C	Q810A3;Q6P3Y6	111241.0	1753.0	Microglia	Fractionated	3	adult	Microglia_adult
TSEN34	H7BX14;Q8BMZ5;Q8BMZ5-2;D3YY06;D3YWG5;D6RH65	9474.49	4388.0	Microglia	Fractionated	3	adult	Microglia_adult
CACUL1	Q8R0X2;E9PV69;Q8R0X2-2	15049.8	3847.0	Microglia	Fractionated	3	adult	Microglia_adult
LOH12CR1	Q9D920;E9Q2W8	191206.0	1336.0	Microglia	Fractionated	3	adult	Microglia_adult
MRPL16	Q99N93	95523.0	1887.0	Microglia	Fractionated	3	adult	Microglia_adult
MVK	Q3UEB4;D3YV77	4004.62	5302.0	Microglia	Fractionated	3	adult	Microglia_adult
BUD31	E0CX20;Q6PGH1	66803.7	2226.0	Microglia	Fractionated	3	adult	Microglia_adult
SPHK2	Q9JIA7	47506.3	2583.0	Microglia	Fractionated	3	adult	Microglia_adult
DYNC2H1	Q45VK7-2	0.252555	7707.0	Microglia	Fractionated	3	adult	Microglia_adult
TAOK3	Q8BYC6;Q3V3K3	29316.9	3118.0	Microglia	Fractionated	3	adult	Microglia_adult
NUDT18	Q3U2V3;Q3U2V3-2	2734.83	5667.0	Microglia	Fractionated	3	adult	Microglia_adult
