Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	632.158	8322.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	14093.1	4777.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
PPM1H	Q3UYC0;Q3UYC0-2	269300.0	1496.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
PPM1J	Q149T7	919.003	8012.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB10	P61027	3455690.0	260.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB12	A2CG35	170639.0	1907.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB1A	P62821	13565.2	4835.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB1B	Q9D1G1	1340860.0	575.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB29	E9QLQ7;Q91YQ1	1244.24	7734.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB35	Q6PHN9	1267210.0	600.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB3A	P63011	6239070.0	134.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB3B	Q9CZT8;A2A7Z6	362633.0	1291.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB3D	P35276;D3YWL1;D3YW33	1708710.0	467.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB43	Q8CG50;D3Z444	1322.35	7683.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB7A	P51150	3053920.0	289.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB8A	P55258	425803.0	1173.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RAB8B	P61028	221878.0	1690.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
RILPL1	Q9JJC6	48915.7	3231.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	23874.6	4100.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
SPAG9	Q58A65;F6SH61	39.7285	9336.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
VPS35	Q9EQH3	319103.0	1370.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
SPTAN1	A3KGU7	675983.0	890.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
TUBB4B	P68372	38152900.0	7.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
TUBA1B	P05213	30625400.0	14.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
ACTB	P60710;E9Q1F2	37011100.0	9.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
CKB	Q04447	20194400.0	28.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
CLTC	Q68FD5;Q5SXR6	969540.0	717.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
PKM	P52480-2	7483490.0	111.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
SPTBN1	Q62261	404424.0	1211.0	Mouse_Wholebrain	Fractionated	1	Standard	Mouse_Wholebrain_Standard
