Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK2	Q5S006	691.78	8402.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	17604.2	4594.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
PPM1H	Q3UYC0;Q3UYC0-2	336618.0	1443.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
PPM1J	Q149T7	237.255	9023.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB10	P61027	4082130.0	241.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB12	A2CG35	156092.0	2137.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB1A	P62821	13525.5	4950.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB1B	Q9D1G1	1296020.0	628.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB29	E9QLQ7;Q91YQ1	1816.32	7473.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB35	Q6PHN9	1198900.0	670.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB3A	P63011	5527560.0	169.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB3B	Q9CZT8;A2A7Z6	429748.0	1257.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB3D	P35276;D3YWL1;D3YW33	1703740.0	510.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB43	Q8CG50;D3Z444	570.654	8538.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB7A	P51150	2203530.0	421.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB8A	P55258	319930.0	1481.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RAB8B	P61028	96243.2	2588.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
RILPL1	Q9JJC6	87093.4	2690.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	23217.1	4229.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
SPAG9	Q58A65;F6SH61	70.4678	9344.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
VPS35	Q9EQH3	315624.0	1490.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
SPTAN1	A3KGU7	887401.0	818.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
TUBB4B	P68372	42894600.0	8.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
TUBA1B	P05213	34879700.0	10.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
ACTB	P60710;E9Q1F2	44897800.0	5.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
CKB	Q04447	29172400.0	17.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
CLTC	Q68FD5;Q5SXR6	1058320.0	732.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
PKM	P52480-2	8926370.0	100.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
SPTBN1	Q62261	454395.0	1229.0	Mouse_Wholebrain	Fractionated	3	Standard	Mouse_Wholebrain_Standard
