Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
LRRK1	Q3UHC2;Q3UHC2-3	152.364	7298.0	Microglia	Fractionated	1	adult	Microglia_adult
LRRK2	Q5S006	84.7834	7441.0	Microglia	Fractionated	1	adult	Microglia_adult
MAPK8IP3	K3W4S4;Q9ESN9-6;Q9ESN9;J3QNR6;Q9ESN9-4	1246.8	6129.0	Microglia	Fractionated	1	adult	Microglia_adult
PPM1H	Q3UYC0;Q3UYC0-2	34913.1	2635.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB10	P61027	1145100.0	342.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB12	A2CG35	36346.4	2601.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB1B	Q9D1G1	1615320.0	275.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB29	E9QLQ7;Q91YQ1	4010.07	5020.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB35	Q6PHN9	204849.0	1127.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB3A	P63011	87753.4	1741.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB3D	P35276;D3YWL1;D3YW33	31030.3	2737.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB43	Q8CG50;D3Z444	30093.7	2773.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB7A	P51150	2672100.0	179.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB8A	P55258	593929.0	550.0	Microglia	Fractionated	1	adult	Microglia_adult
RAB8B	P61028	357968.0	805.0	Microglia	Fractionated	1	adult	Microglia_adult
RILPL1	Q9JJC6	30018.5	2775.0	Microglia	Fractionated	1	adult	Microglia_adult
RILPL2	Q99LE1	138486.0	1395.0	Microglia	Fractionated	1	adult	Microglia_adult
SPAG9	Q58A65-2;Q58A65-5;Q58A65-6;Q58A65-3;F8WH31;E9PUD1;Q58A65-4;Z4YMB8	19506.3	3254.0	Microglia	Fractionated	1	adult	Microglia_adult
SPAG9	Q58A65;F6SH61	58.5456	7506.0	Microglia	Fractionated	1	adult	Microglia_adult
VPS35	Q9EQH3	348259.0	821.0	Microglia	Fractionated	1	adult	Microglia_adult
SPTAN1	A3KGU7	12763.9	3748.0	Microglia	Fractionated	1	adult	Microglia_adult
TUBB4B	P68372	5254470.0	61.0	Microglia	Fractionated	1	adult	Microglia_adult
TUBA1B	P05213	4480290.0	78.0	Microglia	Fractionated	1	adult	Microglia_adult
ACTB	P60710;E9Q1F2	39598600.0	4.0	Microglia	Fractionated	1	adult	Microglia_adult
CKB	Q04447	3647560.0	109.0	Microglia	Fractionated	1	adult	Microglia_adult
CLTC	Q68FD5;Q5SXR6	322822.0	865.0	Microglia	Fractionated	1	adult	Microglia_adult
PKM	P52480-2	5508340.0	53.0	Microglia	Fractionated	1	adult	Microglia_adult
SPTBN1	Q62261	12121.4	3817.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP5A1	Q03265;D3Z6F5	1743460.0	264.0	Microglia	Fractionated	1	adult	Microglia_adult
HSPA8	P63017;Q504P4	3196670.0	129.0	Microglia	Fractionated	1	adult	Microglia_adult
ENO1	P17182;Q6PHC1	8981430.0	32.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP5B	P56480	3074030.0	138.0	Microglia	Fractionated	1	adult	Microglia_adult
GAPDH	P16858;S4R257	21468200.0	13.0	Microglia	Fractionated	1	adult	Microglia_adult
ACO2	Q99KI0	586666.0	559.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP1A2	Q6PIE5;D3YYN7;D3YVX6	53613.6	2190.0	Microglia	Fractionated	1	adult	Microglia_adult
ALDOA	A6ZI44	5267950.0	60.0	Microglia	Fractionated	1	adult	Microglia_adult
YWHAE	P62259;D6REF3	7829060.0	38.0	Microglia	Fractionated	1	adult	Microglia_adult
DPYSL2	O08553	1037650.0	366.0	Microglia	Fractionated	1	adult	Microglia_adult
DYNC1H1	Q9JHU4	26630.6	2909.0	Microglia	Fractionated	1	adult	Microglia_adult
TUBB2B	Q9CWF2	1026000.0	371.0	Microglia	Fractionated	1	adult	Microglia_adult
MDH2	P08249	3504170.0	114.0	Microglia	Fractionated	1	adult	Microglia_adult
HSP90AB1	P11499	2120510.0	219.0	Microglia	Fractionated	1	adult	Microglia_adult
MAP1B	P14873	572.374	6662.0	Microglia	Fractionated	1	adult	Microglia_adult
DNM1	P39053-4;P39053	53179.4	2199.0	Microglia	Fractionated	1	adult	Microglia_adult
STXBP1	O08599-2	20235.1	3210.0	Microglia	Fractionated	1	adult	Microglia_adult
CNP	P16330;P16330-2	34480.7	2647.0	Microglia	Fractionated	1	adult	Microglia_adult
VDAC1	Q60932-2;Q60932;F2Z471	1907970.0	246.0	Microglia	Fractionated	1	adult	Microglia_adult
SYN1	O88935;O88935-3	1395.92	6029.0	Microglia	Fractionated	1	adult	Microglia_adult
MAP2	P20357	997.809	6289.0	Microglia	Fractionated	1	adult	Microglia_adult
NEFM	P08553	40076.0	2489.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP1A3	Q6PIC6	21780.0	3117.0	Microglia	Fractionated	1	adult	Microglia_adult
MAP1A	A2ARP8;Q9QYR6-2	2074.17	5677.0	Microglia	Fractionated	1	adult	Microglia_adult
MBP	P04370-4;F6RT34	13386.1	3684.0	Microglia	Fractionated	1	adult	Microglia_adult
NSF	P46460	69231.3	1956.0	Microglia	Fractionated	1	adult	Microglia_adult
PLP1	P60202;P60202-2	11730.6	3856.0	Microglia	Fractionated	1	adult	Microglia_adult
PPIA;GM5160	P17742;F8VPN3	21492700.0	12.0	Microglia	Fractionated	1	adult	Microglia_adult
CRMP1	Q6P1J1	32775.6	2687.0	Microglia	Fractionated	1	adult	Microglia_adult
GPI	P06745	2005880.0	233.0	Microglia	Fractionated	1	adult	Microglia_adult
PGK1	P09411;S4R2M7	3709730.0	106.0	Microglia	Fractionated	1	adult	Microglia_adult
HK1	P17710-3;P17710;G3UVV4;P17710-4	60446.2	2073.0	Microglia	Fractionated	1	adult	Microglia_adult
NEFL	P08551	440.78	6813.0	Microglia	Fractionated	1	adult	Microglia_adult
PGAM1	Q9DBJ1	11142200.0	24.0	Microglia	Fractionated	1	adult	Microglia_adult
EEF1A1	P10126;D3YZ68	5410070.0	56.0	Microglia	Fractionated	1	adult	Microglia_adult
ALDOC	P05063	62693.4	2045.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP6V1A	P50516;P50516-2	891445.0	407.0	Microglia	Fractionated	1	adult	Microglia_adult
GNAO1	P18872	440565.0	689.0	Microglia	Fractionated	1	adult	Microglia_adult
GOT2	P05202	638424.0	523.0	Microglia	Fractionated	1	adult	Microglia_adult
HSP90AA1	P07901	413936.0	722.0	Microglia	Fractionated	1	adult	Microglia_adult
GOT1	P05201	521988.0	616.0	Microglia	Fractionated	1	adult	Microglia_adult
ENO2	P17183;D3Z6E4	4201.07	4977.0	Microglia	Fractionated	1	adult	Microglia_adult
TUBB3	Q9ERD7	81028.5	1816.0	Microglia	Fractionated	1	adult	Microglia_adult
HSPA4	Q3U2G2;Q61316	443502.0	687.0	Microglia	Fractionated	1	adult	Microglia_adult
VCP	Q01853	966718.0	390.0	Microglia	Fractionated	1	adult	Microglia_adult
TPI1	P17751;H7BXC3	2578540.0	185.0	Microglia	Fractionated	1	adult	Microglia_adult
AP2B1	Q9DBG3;Q9DBG3-2;H3BIY9;H3BKM0	164423.0	1278.0	Microglia	Fractionated	1	adult	Microglia_adult
SLC25A5	P51881	3135240.0	134.0	Microglia	Fractionated	1	adult	Microglia_adult
YWHAZ	P63101	2928760.0	150.0	Microglia	Fractionated	1	adult	Microglia_adult
MYH10	Q5SV64	1861.18	5789.0	Microglia	Fractionated	1	adult	Microglia_adult
HSPD1	P63038	597100.0	549.0	Microglia	Fractionated	1	adult	Microglia_adult
CFL1	P18760;F8WGL3	19611100.0	16.0	Microglia	Fractionated	1	adult	Microglia_adult
NCAM1	P13595;P13595-3	6468.15	4523.0	Microglia	Fractionated	1	adult	Microglia_adult
MDH1	P14152	1535970.0	285.0	Microglia	Fractionated	1	adult	Microglia_adult
GDI2	Q61598;Q61598-2	2274480.0	203.0	Microglia	Fractionated	1	adult	Microglia_adult
INA	P46660	2015.15	5704.0	Microglia	Fractionated	1	adult	Microglia_adult
IDH3B	Q91VA7	303228.0	894.0	Microglia	Fractionated	1	adult	Microglia_adult
SYT1	P46096	3317.03	5223.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP5H;GM10250	Q9DCX2;G3X9L6;B1ASE2	2703860.0	175.0	Microglia	Fractionated	1	adult	Microglia_adult
SPTBN2	Q68FG2	202.2	7187.0	Microglia	Fractionated	1	adult	Microglia_adult
GDI1	P50396	82701.1	1799.0	Microglia	Fractionated	1	adult	Microglia_adult
ANK2	Q8C8R3-4;S4R291;S4R245	415.697	6852.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP1B1	P14094	4622.06	4881.0	Microglia	Fractionated	1	adult	Microglia_adult
GLUL	P15105	89058.2	1734.0	Microglia	Fractionated	1	adult	Microglia_adult
UBA1	Q02053	288449.0	919.0	Microglia	Fractionated	1	adult	Microglia_adult
GLUD1	P26443	502566.0	633.0	Microglia	Fractionated	1	adult	Microglia_adult
LDHB	P16125;D3Z7F0	604225.0	542.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP6V1B2	P62814	725705.0	478.0	Microglia	Fractionated	1	adult	Microglia_adult
CAMK2A	F8WIS9	627.405	6604.0	Microglia	Fractionated	1	adult	Microglia_adult
KXD1;UBA52	E9QNP0;E9Q4P0;P62984;E9Q9J0	8573950.0	34.0	Microglia	Fractionated	1	adult	Microglia_adult
CAMK2B	Q5SVJ0	37953.1	2554.0	Microglia	Fractionated	1	adult	Microglia_adult
PRDX6	Q6GT24;O08709;D3Z0Y2	1810130.0	258.0	Microglia	Fractionated	1	adult	Microglia_adult
MYH9	Q8VDD5	385549.0	763.0	Microglia	Fractionated	1	adult	Microglia_adult
ATP1A1	Q8VDN2	78071.5	1847.0	Microglia	Fractionated	1	adult	Microglia_adult
TUBB5	P99024	908474.0	403.0	Microglia	Fractionated	1	adult	Microglia_adult
